satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_mm
6,Wred,c,2022-05-22,34,25.73,49.98,75.14,17.82,17.82,8.9,24.8,61.68,39.7,91.4,7326.68,824.78,0,0.9,4.3,15.57,15.57,546.06,537.41,198202.45,35.1,122.2,516.09,501.81,0
6,Wred,c,2022-05-23,35,25.4,46.37,72.13,18.91,18.91,13.4,25.6,73.42,54.4,92.9,4978.32,576.28,3.8,1.36,3.4,15.61,15.61,564.97,556.32,203180.78,38.9,125.6,531.7,517.42,4.4
6,Wred,c,2022-05-24,36,24.92,42.95,68.59,16.16,16.16,10.7,20.1,68.49,43.5,92.7,6326.85,714.15,2.8,1.67,3.8,15.65,15.65,581.13,572.48,209507.62,41.7,129.4,547.35,533.07,0
6,Wred,c,2022-05-25,37,24.55,40.52,65.96,16.03,16.03,7.5,21.9,60.44,36.7,92.4,7108.35,793.9,0,1.34,4.2,15.69,15.69,597.16,588.51,216615.98,41.7,133.6,563.04,548.76,0
6,Wred,c,2022-05-26,38,24.32,37.41,62.73,17.94,17.94,11.4,23.1,59.31,43.8,81.2,5330.92,618.1,0,1.43,3.7,15.73,15.73,615.1,606.45,221946.9,41.7,137.3,578.77,564.49,0
6,Wred,c,2022-05-27,39,24.18,34.57,59.36,16.96,16.96,12.2,22,63.83,42.4,82.7,4552.5,534.42,0.5,2.1,3.5,15.76,15.76,632.06,623.41,226499.4,42.2,140.8,594.53,580.25,0
6,Wred,c,2022-05-28,40,24.06,32.29,56.05,13.93,13.93,6.4,19.3,54.71,34,83.9,7431,820.58,0,1.81,4.2,15.8,15.8,645.99,637.35,233930.4,42.2,145,610.33,596.05,0
6,Wred,c,2022-05-29,41,24.04,29.98,52.37,12.72,12.72,8.3,18.6,57.08,38.4,79.1,6267.98,695.3,0,1.66,3.8,15.83,15.83,658.72,650.07,240198.38,42.2,148.8,626.16,611.88,0
6,Wred,c,2022-05-30,42,,28.37,49.5,12.59,12.59,7,18.2,64.7,41.1,88.6,4920.85,564.32,0,0.95,2.9,15.86,15.86,671.31,662.66,245119.22,42.2,151.7,642.02,627.74,0
6,Wred,c,2022-05-31,43,,27.35,46.67,15.03,15.03,7.5,22.1,59.39,34.8,83.9,5991.32,669.18,0,1.02,3.6,15.89,15.89,686.34,677.69,251110.55,42.2,155.3,657.91,643.63,0
6,Wred,c,2022-06-01,44,,26.5,43.98,16.23,16.23,9.5,23,55.98,32.6,83.1,6822.15,766.8,0,1.57,4.4,15.92,15.92,702.57,693.92,257932.7,42.2,159.7,673.83,659.55,0
6,Wred,c,2022-06-02,45,,25.88,41.55,16.21,16.21,7.3,22.9,54.72,31.4,86.5,7976.92,860.02,0,1.09,4.6,15.95,15.95,718.78,710.14,265909.62,42.2,164.3,689.78,675.5,0
6,Wred,c,2022-06-03,46,,25.34,39.53,18.53,18.53,10.5,25.6,64.68,43.9,91.8,5056.48,588.32,0.7,0.87,3.5,15.98,15.98,737.32,728.67,270966.1,42.9,167.8,705.76,691.48,0
6,Wred,d,2022-04-20,2,85.29,93.12,92.01,11.65,11.65,2.7,17.5,48.04,31.7,75.7,6794.42,708.28,0,1.83,3.5,13.93,13.93,34.5,34.5,20294.88,0,10,41.61,41.61,0
6,Wred,d,2022-04-21,3,79.19,90.78,90.96,11.81,11.81,4.2,17.6,60.16,41.7,81.5,4797.7,539.52,0,1.66,2.8,13.99,13.99,46.31,46.31,25092.58,0,12.8,55.6,55.6,0
6,Wred,d,2022-04-22,4,78.69,89.36,90.22,13.56,13.56,5.8,19.5,58.82,40.9,84.4,6101.1,664.78,0,2.14,3.5,14.05,14.05,59.87,59.87,31193.68,0,16.3,69.65,69.65,7.5
6,Wred,d,2022-04-23,5,84.23,87.91,89.56,13.02,13.02,9.8,16,62.86,54,72.9,3737.72,428.72,0,2.15,2.7,14.11,14.11,72.89,72.89,34931.4,0,19,83.76,83.76,0
6,Wred,d,2022-04-24,6,80.33,86.74,88.66,12.44,12.44,8.2,15.6,60.33,47.3,77.7,1930.2,244.12,0,0.98,1.7,14.16,14.16,85.33,85.33,36861.6,0,20.7,97.92,97.92,0
6,Wred,d,2022-04-25,7,78.2,85.81,87.8,10.39,10.39,5.7,17.2,73.94,49.3,90.8,4597.82,514.2,0.2,1.18,2.4,14.22,14.22,95.71,95.71,41459.43,0.2,23.1,112.14,112.14,0
6,Wred,d,2022-04-26,8,78.32,85.06,87.22,8.65,0,5.8,10,85.22,79.8,91,1218,176.98,8,1.18,1,14.28,0,104.36,95.71,42677.43,8.2,24.1,126.42,112.14,0
6,Wred,d,2022-04-27,9,90.21,84.47,86.65,12.48,12.48,7.1,19.3,67.43,33.7,91.4,6808.8,737,0,1.59,3.5,14.34,14.34,116.84,108.19,49486.22,8.2,27.6,140.76,126.48,0
6,Wred,d,2022-04-28,10,91.4,84.74,86.97,13.51,13.51,4.3,20.9,62.18,36.3,92.7,7209.45,763.3,0,0.89,3.6,14.39,14.39,130.35,121.7,56695.68,8.2,31.2,155.15,140.87,7.6
6,Wred,d,2022-04-29,11,103.12,85.07,86.84,13.8,13.8,6.8,20.6,63.02,34.5,88.9,4472.5,503.58,0,1.52,2.9,14.45,14.45,144.15,135.5,61168.18,8.2,34.1,169.6,155.32,0
6,Wred,d,2022-04-30,12,101.09,84.65,86.42,10.59,10.59,9.5,12,75.34,65.4,82.9,2086.1,269.9,2.1,1.69,1.6,14.5,14.5,154.74,146.09,63254.28,10.3,35.7,184.1,169.82,0
6,Wred,d,2022-05-01,13,96.75,84.42,85.99,12.92,12.92,9.1,17.4,66.27,54.4,76.7,4257.5,492.98,0,1.24,2.6,14.56,14.56,167.66,159.01,67511.77,10.3,38.3,198.66,184.38,0
6,Wred,d,2022-05-02,14,93.37,85.18,86.75,14.99,14.99,9,21.1,63.02,41.2,83.4,6179.88,677.75,0,1.2,3.5,14.61,14.61,182.65,174,73691.65,10.3,41.8,213.27,198.99,7.6
6,Wred,d,2022-05-03,15,103.33,85.22,86.5,16.95,16.95,13,22.4,56.63,44.5,68.9,5334.38,601.42,0,1.83,3.8,14.67,14.67,199.59,190.94,79026.02,10.3,45.6,227.94,213.66,0
6,Wred,d,2022-05-04,16,98.61,84.98,86.21,16.3,16.3,12.7,21.3,58.05,46.3,71,5311.52,587.22,0.1,1.7,3.7,14.72,14.72,215.89,207.24,84337.55,10.4,49.3,242.66,228.38,0
6,Wred,d,2022-05-05,17,90.68,84.78,86.06,14.57,14.57,10.7,17.6,62.47,49.6,79.6,2592.43,321.1,0.7,0.9,2,14.77,14.77,230.46,221.81,86929.98,11.1,51.3,257.43,243.15,0
6,Wred,d,2022-05-06,18,86.44,84.46,86.24,15.92,15.92,9.4,22.6,55.86,33.7,84.4,6692.15,738.05,0,1.22,4,14.83,14.83,246.38,237.73,93622.12,11.1,55.3,272.26,257.98,1
6,Wred,d,2022-05-07,19,83.24,84.31,86.34,16.47,16.47,6.5,23.7,59.98,36.9,91.4,6765.35,745.38,0,1.03,3.9,14.88,14.88,262.85,254.2,100387.48,11.1,59.2,287.14,272.86,0
6,Wred,d,2022-05-08,20,78.18,83.85,85.99,16.75,16.75,11.6,22.2,69.17,48.2,92.6,4531.27,512.9,4.3,1.52,3.1,14.93,14.93,279.6,270.95,104918.75,15.4,62.3,302.07,287.79,0
6,Wred,d,2022-05-09,21,79.42,83.4,85.76,17.5,17.5,10,25.4,64.69,36.8,90.8,7414.42,811.9,0,0.96,4.3,14.98,14.98,297.1,288.45,112333.18,15.4,66.6,317.05,302.77,4.3
6,Wred,d,2022-05-10,22,78.1,82.89,85.59,18.34,18.34,9.2,26.7,64.43,37.4,93.2,5806.4,651.98,0,0.82,3.7,15.03,15.03,315.44,306.79,118139.57,15.4,70.3,332.08,317.8,0
6,Wred,d,2022-05-11,23,70.99,82.19,85.27,21.24,21.24,12.3,29.1,56.06,28.8,88.2,7447.42,824.08,0,1.74,5.2,15.08,15.08,336.68,328.03,125587,15.4,75.5,347.16,332.88,0
6,Wred,d,2022-05-12,24,57.97,81.53,84.72,19.68,19.68,13.3,24.5,53.55,35.7,78.8,7060.85,784.98,0,1.55,4.7,15.13,15.13,356.36,347.71,132647.85,15.4,80.2,362.29,348.01,0
6,Wred,d,2022-05-13,25,47.62,79.65,83.86,16.55,16.55,9,22.8,56.55,34.6,87.1,7393.15,805.98,0,1.43,4.4,15.18,15.18,372.91,364.26,140041,15.4,84.6,377.47,363.19,0
6,Wred,d,2022-05-14,26,40.54,77.35,83.04,17.78,17.78,9.4,26.3,55.98,28.3,87.4,7655.75,843.4,0,0.97,4.6,15.22,15.22,390.69,382.04,147696.75,15.4,89.2,392.69,378.41,0
6,Wred,d,2022-05-15,27,34.87,74.78,82.01,19.09,19.09,9.4,26.8,54.7,30.6,86.3,7335.95,804.1,0,1.16,4.6,15.27,15.27,409.78,401.13,155032.7,15.4,93.8,407.96,393.68,0
6,Wred,d,2022-05-16,28,30.48,72.28,80.92,18.31,18.31,12.5,25.8,70.42,49.2,91.3,4293,502.78,9.2,1.1,3.1,15.32,15.32,428.08,419.43,159325.7,24.6,96.9,423.28,409,0
6,Wred,d,2022-05-17,29,28.83,69.3,78.69,19.87,19.87,11.7,27.1,66.81,39.5,95.9,7200.9,815.98,0,0.78,4.4,15.36,15.36,447.95,439.3,166526.6,24.6,101.3,438.64,424.36,0
6,Wred,d,2022-05-18,30,27.17,66.48,77.33,22.05,22.05,12.8,29.6,60.35,33.1,92.2,7487.3,842.45,0,0.95,5,15.41,15.41,470,461.35,174013.9,24.6,106.3,454.05,439.77,0
6,Wred,d,2022-05-19,31,25.95,63.12,75.33,21.1,21.1,13.9,30.7,69.88,42.8,91.8,5806.5,652.28,4.3,1.13,4.2,15.45,15.45,491.1,482.45,179820.4,28.9,110.5,469.5,455.22,0
6,Wred,d,2022-05-20,32,25.24,59.67,72.84,20.74,20.74,15.8,27.4,76.75,51.1,95.3,5101.18,582.95,6.2,1.46,3.6,15.49,15.49,511.84,503.19,184921.58,35.1,114.1,484.99,470.71,0
6,Wred,d,2022-05-21,33,24.67,56.62,70.57,16.4,16.4,10.5,22.2,64.01,42.5,85.3,5954.2,679.45,0,1.49,3.8,15.53,15.53,528.24,519.59,190875.78,35.1,117.9,500.52,486.24,0
6,Wred,d,2022-05-22,34,24.59,53.53,68.31,17.82,17.82,8.9,24.8,61.68,39.7,91.4,7326.68,824.78,0,0.9,4.3,15.57,15.57,546.06,537.41,198202.45,35.1,122.2,516.09,501.81,0
6,Wred,d,2022-05-23,35,24.59,50.07,65.98,18.91,18.91,13.4,25.6,73.42,54.4,92.9,4978.32,576.28,3.8,1.36,3.4,15.61,15.61,564.97,556.32,203180.78,38.9,125.6,531.7,517.42,4.9
6,Wred,d,2022-05-24,36,24.32,47.04,63.35,16.16,16.16,10.7,20.1,68.49,43.5,92.7,6326.85,714.15,2.8,1.67,3.8,15.65,15.65,581.13,572.48,209507.62,41.7,129.4,547.35,533.07,0
6,Wred,d,2022-05-25,37,24.06,45.16,61.39,16.03,16.03,7.5,21.9,60.44,36.7,92.4,7108.35,793.9,0,1.34,4.2,15.69,15.69,597.16,588.51,216615.98,41.7,133.6,563.04,548.76,0
6,Wred,d,2022-05-26,38,23.92,49.27,59.55,17.94,17.94,11.4,23.1,59.31,43.8,81.2,5330.92,618.1,0,1.43,3.7,15.73,15.73,615.1,606.45,221946.9,41.7,137.3,578.77,564.49,0
6,Wred,d,2022-05-27,39,26.75,49.18,57.76,16.96,16.96,12.2,22,63.83,42.4,82.7,4552.5,534.42,0.5,2.1,3.5,15.76,15.76,632.06,623.41,226499.4,42.2,140.8,594.53,580.25,0
6,Wred,d,2022-05-28,40,25.9,48.14,55.8,13.93,13.93,6.4,19.3,54.71,34,83.9,7431,820.58,0,1.81,4.2,15.8,15.8,645.99,637.35,233930.4,42.2,145,610.33,596.05,0
6,Wred,d,2022-05-29,41,24.93,47.22,53.4,12.72,12.72,8.3,18.6,57.08,38.4,79.1,6267.98,695.3,0,1.66,3.8,15.83,15.83,658.72,650.07,240198.38,42.2,148.8,626.16,611.88,0
6,Wred,d,2022-05-30,42,24.57,47.53,51.37,12.59,12.59,7,18.2,64.7,41.1,88.6,4920.85,564.32,0,0.95,2.9,15.86,15.86,671.31,662.66,245119.22,42.2,151.7,642.02,627.74,0
6,Wred,d,2022-05-31,43,24.39,47.9,49.4,15.03,15.03,7.5,22.1,59.39,34.8,83.9,5991.32,669.18,0,1.02,3.6,15.89,15.89,686.34,677.69,251110.55,42.2,155.3,657.91,643.63,0
6,Wred,d,2022-06-01,44,24.21,48,47.22,16.23,16.23,9.5,23,55.98,32.6,83.1,6822.15,766.8,0,1.57,4.4,15.92,15.92,702.57,693.92,257932.7,42.2,159.7,673.83,659.55,0
6,Wred,d,2022-06-02,45,24.03,,44.99,16.21,16.21,7.3,22.9,54.72,31.4,86.5,7976.92,860.02,0,1.09,4.6,15.95,15.95,718.78,710.14,265909.62,42.2,164.3,689.78,675.5,0
6,Wred,d,2022-06-03,46,,,42.95,18.53,18.53,10.5,25.6,64.68,43.9,91.8,5056.48,588.32,0.7,0.87,3.5,15.98,15.98,737.32,728.67,270966.1,42.9,167.8,705.76,691.48,0
7,Wfull_plus,a,2022-06-15,1,83.8,88.5,84.56,22.59,22.59,11.3,31.5,47.12,25.3,75.4,8365.7,916.82,0,0.9,5.7,16.2,16.2,41.54,41.54,16785.53,0,11,32.39,32.39,0
7,Wfull_plus,a,2022-06-16,2,76.68,83.6,81.39,22.89,22.89,16.7,28.1,47.28,28.8,69.7,8239.55,904.78,0,1.61,6,16.21,16.21,64.43,64.43,25025.08,0,17,48.6,48.6,9.4
7,Wfull_plus,a,2022-06-17,3,80.38,81.14,79.38,22.21,22.21,11.7,30.8,50.27,26.9,80.8,7785.4,869.72,0,0.79,5.3,16.22,16.22,86.64,86.64,32810.47,0,22.3,64.82,64.82,0
7,Wfull_plus,a,2022-06-18,4,83.32,80.87,78.56,26.13,25,14,36.5,49.52,25.6,81,7473.08,799.05,0,0.72,5.6,16.22,16.22,112.77,111.64,40283.55,0,27.9,81.04,81.04,9.6
7,Wfull_plus,a,2022-06-19,5,100.34,80.85,78.06,26.02,25,17.7,35.6,55.3,36.4,80.9,7631.48,836.18,0,1.94,6.6,16.23,16.23,138.79,136.64,47915.03,0,34.5,97.27,97.27,0
7,Wfull_plus,a,2022-06-20,6,92.7,79.92,76.66,16.96,16.96,11.1,20.7,74.24,58.9,90,2319.32,276.35,0.6,1.53,2.1,16.23,16.23,155.75,153.6,50234.35,0.6,36.6,113.5,113.5,9.7
7,Wfull_plus,a,2022-06-21,7,140.93,79.76,76.16,18.99,18.99,7.4,27.6,60.64,34,95.3,7488.25,829.85,0,1.19,4.8,16.23,16.23,174.74,172.59,57722.6,0.6,41.4,129.73,129.73,0
7,Wfull_plus,a,2022-06-22,8,105.97,80.87,75.85,22.75,22.75,14.4,29,55.27,34.1,79.8,6844.45,768.45,0,0.98,4.9,16.23,16.23,197.49,195.34,64567.05,0.6,46.3,145.96,145.96,5
7,Wfull_plus,a,2022-06-23,9,105.81,81.52,75.84,24.76,24.76,16.5,31.7,63.18,38,90.9,7630.92,859.25,0,1.18,5.5,16.23,16.23,222.25,220.11,72197.98,0.6,51.8,162.19,162.19,0
7,Wfull_plus,a,2022-06-24,10,129.55,81.09,75.5,20.22,20.22,16.8,28.4,80.51,44.8,95.9,3915.98,471.28,29.2,0.92,2.9,16.22,16.22,242.47,240.33,76113.95,29.8,54.7,178.41,178.41,0
7,Wfull_plus,a,2022-06-25,11,170.78,90.11,75.37,20.75,20.75,13.9,27.9,73.28,45.6,96.9,5992.8,699.92,0.1,0.77,4,16.22,16.22,263.22,261.08,82106.75,29.9,58.7,194.63,194.63,0
7,Wfull_plus,a,2022-06-26,12,132.12,94.91,76.01,20.56,20.56,16.8,25.2,75.11,56.6,92.3,4365.7,521.35,7.2,1.55,3.3,16.21,16.21,283.78,281.64,86472.45,37.1,62,210.84,210.84,0
7,Wfull_plus,a,2022-06-27,13,190.21,157.79,84.65,19.67,19.67,14.2,24.6,79.42,56.4,96.1,3712.45,446.3,11.7,1.02,2.7,16.2,16.2,303.45,301.31,90184.9,48.8,64.7,227.04,227.04,0
7,Wfull_plus,a,2022-06-28,14,139.47,138.53,95.49,19.86,19.86,11.7,26.6,61.26,34.3,94.5,8248.23,915.02,0,1.07,5.2,16.2,16.2,323.32,321.17,98433.12,48.8,69.9,243.24,243.24,0
7,Wfull_plus,a,2022-06-29,15,115.97,127.92,99.63,23.29,23.29,17.9,30,58.78,43.3,80.1,6448.05,729.52,0,0.75,4.7,16.18,16.18,346.61,344.46,104881.18,48.8,74.6,259.42,259.42,0
7,Wfull_plus,a,2022-06-30,16,108.17,120.16,101.41,23.76,23.76,16.2,32.1,63.81,31.6,93.6,7657.85,853.35,0.3,1.31,5.6,16.17,16.17,370.37,368.22,112539.02,49.1,80.2,275.59,275.59,0
7,Wfull_plus,a,2022-07-01,17,100.15,113.87,101.35,17.69,17.69,12.8,22.8,66.46,42.8,87.6,3714.02,448.52,0.6,0.98,2.8,16.16,16.16,388.06,385.91,116253.05,49.7,83,291.75,291.75,16.7
7,Wfull_plus,a,2022-07-02,18,186.31,156.76,105.48,19.95,19.95,9.8,27.8,58.49,35.1,91.4,8394.23,926.18,0,1,5.3,16.14,16.14,408.01,405.86,124647.27,49.7,88.3,307.89,307.89,0
7,Wfull_plus,a,2022-07-03,19,125.69,140.69,115.83,22.68,22.68,12.3,30.8,55.42,31.3,90.4,7895.32,873.4,0,1.23,5.5,16.13,16.13,430.68,428.54,132542.6,49.7,93.8,324.02,324.02,0
7,Wfull_plus,a,2022-07-04,20,112.72,129.72,118.38,21.68,21.68,14.7,28,51.16,33.4,77.4,8356.2,921.02,0,1.36,5.7,16.11,16.11,452.36,450.22,140898.8,49.7,99.5,340.13,340.13,12.7
7,Wfull_plus,a,2022-07-05,21,150.92,124.65,117.2,21.47,21.47,12.5,28.3,52.84,34.2,85.1,8217.95,897.45,0,1.38,5.6,16.09,16.09,473.83,471.69,149116.75,49.7,105.1,356.22,356.22,0
7,Wfull_plus,a,2022-07-06,22,112.43,121.36,115.87,17.9,17.9,13.8,22,56.57,42,74.4,7558.27,831.7,0,2.08,5,16.07,16.07,491.74,489.59,156675.02,49.7,110.1,372.29,372.29,0
7,Wfull_plus,a,2022-07-07,23,96.43,117.73,114.41,17.55,17.55,13.8,20.2,67.9,61.9,79.7,2846.05,354.9,0.4,1.46,2.5,16.04,16.04,509.28,507.14,159521.08,50.1,112.6,388.33,388.33,12.2
7,Wfull_plus,a,2022-07-08,24,143.78,114.29,111.97,18.02,18.02,10,25.6,61.71,41.2,87.9,7477.55,844.4,0,1.12,4.6,16.02,16.02,527.31,525.16,166998.62,50.1,117.2,404.35,404.35,0
7,Wfull_plus,a,2022-07-09,25,109.15,113.56,110.91,19.47,19.47,12.6,27,68.47,39.5,91.2,5464.32,623.52,0,1.18,3.8,16,16,546.78,544.63,172462.95,50.1,121,420.35,420.35,10.9
7,Wfull_plus,a,2022-07-10,26,139.85,111.28,109.61,17.19,17.19,11,21.5,65.76,47.9,87.4,5971.8,692.12,0,1.7,3.8,15.97,15.97,563.97,561.82,178434.75,50.1,124.8,436.32,436.32,0
7,Wfull_plus,a,2022-07-11,27,98.64,109.97,108.06,20.13,20.13,16.7,25.4,66.42,50.3,79.7,5602.62,640.9,0,1.5,4.1,15.94,15.94,584.1,581.96,184037.38,50.1,128.9,452.26,452.26,5.4
7,Wfull_plus,a,2022-07-12,28,72.72,108.06,108.03,21.79,21.79,12.3,30,61.43,36.2,92.7,7751.25,873.22,0,0.91,5.1,15.91,15.91,605.89,603.75,191788.62,50.1,134,468.17,468.17,0
7,Wfull_plus,a,2022-07-13,29,49.85,104.76,108.21,26.01,25,17.3,34.9,49.31,24.7,77.8,6630.12,742.28,0,0.98,5.3,15.88,15.88,631.9,628.75,198418.75,50.1,139.3,484.05,484.05,0
7,Wfull_plus,a,2022-07-14,30,34.29,98.2,104.99,23.28,23.28,15.7,27.7,53.03,38.6,66.8,5759.2,651.55,0,1.84,4.8,15.85,15.85,655.19,652.03,204177.95,50.1,144.1,499.9,499.9,26.3
7,Wfull_plus,a,2022-07-15,31,158.73,103.61,105.98,19.07,19.07,12,24.8,53.02,33.4,79,6913.48,760.3,0,1.66,4.8,15.82,15.82,674.25,671.1,211091.42,50.1,148.9,515.72,515.72,0
7,Wfull_plus,a,2022-07-16,32,93.67,107.14,109.01,19.49,19.49,9.5,26.9,53.21,35.9,85.1,6749.68,744.3,0,1.47,4.7,15.79,15.79,693.74,690.58,217841.1,50.1,153.6,531.51,531.51,18.3
7,Wfull_plus,a,2022-07-17,33,166.21,134.89,113.54,21.32,21.32,10.6,29.4,45.14,22.1,76.6,7946.3,872.4,0,1.05,5.3,15.75,15.75,715.06,711.9,225787.4,50.1,158.9,547.26,547.26,0
7,Wfull_plus,a,2022-07-18,34,76.79,118.75,118.41,24.24,24.24,11.9,34.7,43.62,22,80.6,7726.8,843.88,0,0.66,5.4,15.72,15.72,739.29,736.14,233514.2,50.1,164.3,562.98,562.98,0
7,Wfull_plus,a,2022-07-19,35,36.16,99.11,113.58,26.73,25,13.2,37,42.99,21.8,80.2,7924.97,857.32,0,1,6,15.68,15.68,766.03,761.14,241439.17,50.1,170.3,578.66,578.66,30.7
7,Wfull_plus,a,2022-07-20,36,151.58,159.97,134.16,26.35,25,16.9,35.2,51.92,32.5,85.8,6284.95,691.75,1,1.43,5.4,15.64,15.64,792.38,786.14,247724.12,51.1,175.7,594.3,594.3,0
7,Wfull_plus,a,2022-07-21,37,83.48,116.21,132.36,22.96,22.96,18.4,28.6,66.26,42.9,91.9,5431.42,626,0,1.56,4.3,15.6,15.6,815.34,809.1,253155.55,51.1,180,609.9,609.9,0
7,Wfull_plus,a,2022-07-22,38,46.58,91.96,120.71,23.51,23.51,16.4,31,58.14,36.4,85,7364.18,813.62,0,1.12,5.3,15.56,15.56,838.85,832.61,260519.72,51.1,185.3,625.46,625.46,0
7,Wfull_plus,a,2022-07-23,39,31.31,75.96,112.64,24.07,24.07,18.2,29.9,56.96,35.9,82.7,7096.15,774.62,0.4,1.49,5.3,15.52,15.52,862.92,856.68,267615.88,51.5,190.6,640.98,640.98,20.7
7,Wfull_plus,a,2022-07-24,40,61.72,66.61,105.4,25.19,25,15.9,33.1,50.37,29.4,78.4,7569.55,829.45,0,0.79,5.3,15.48,15.48,888.11,881.68,275185.42,51.5,195.9,656.46,656.46,0
7,Wfull_plus,a,2022-07-25,41,50.21,57.49,99.57,25.61,25,15.6,34.2,52.43,34.3,83.7,5766.73,645.08,0,1.41,5,15.44,15.44,913.72,906.68,280952.15,51.5,200.9,671.9,671.9,0
7,Wfull_plus,a,2022-07-26,42,35.61,53.73,95.45,21.93,21.93,17.1,27.6,57.06,37.9,74.5,5686.42,646.4,0,1.49,4.4,15.4,15.4,935.66,928.61,286638.58,51.5,205.3,687.3,687.3,0
7,Wfull_plus,b,2022-06-15,1,76.92,80.05,73.9,22.59,22.59,11.3,31.5,47.12,25.3,75.4,8365.7,916.82,0,0.9,5.7,16.2,16.2,41.54,41.54,16785.53,0,11,32.39,32.39,0
7,Wfull_plus,b,2022-06-16,2,70.21,77.9,72.55,22.89,22.89,16.7,28.1,47.28,28.8,69.7,8239.55,904.78,0,1.61,6,16.21,16.21,64.43,64.43,25025.08,0,17,48.6,48.6,9.2
7,Wfull_plus,b,2022-06-17,3,68.65,76.14,71.76,22.21,22.21,11.7,30.8,50.27,26.9,80.8,7785.4,869.72,0,0.79,5.3,16.22,16.22,86.64,86.64,32810.47,0,22.3,64.82,64.82,0
7,Wfull_plus,b,2022-06-18,4,71.17,75.69,71.51,26.13,25,14,36.5,49.52,25.6,81,7473.08,799.05,0,0.72,5.6,16.22,16.22,112.77,111.64,40283.55,0,27.9,81.04,81.04,9.4
7,Wfull_plus,b,2022-06-19,5,75.74,75.45,71.44,26.02,25,17.7,35.6,55.3,36.4,80.9,7631.48,836.18,0,1.94,6.6,16.23,16.23,138.79,136.64,47915.03,0,34.5,97.27,97.27,0
7,Wfull_plus,b,2022-06-20,6,69.38,73.71,70.64,16.96,16.96,11.1,20.7,74.24,58.9,90,2319.32,276.35,0.6,1.53,2.1,16.23,16.23,155.75,153.6,50234.35,0.6,36.6,113.5,113.5,9.6
7,Wfull_plus,b,2022-06-21,7,80.59,72.94,70.22,18.99,18.99,7.4,27.6,60.64,34,95.3,7488.25,829.85,0,1.19,4.8,16.23,16.23,174.74,172.59,57722.6,0.6,41.4,129.73,129.73,0
7,Wfull_plus,b,2022-06-22,8,80.05,73.97,69.85,22.75,22.75,14.4,29,55.27,34.1,79.8,6844.45,768.45,0,0.98,4.9,16.23,16.23,197.49,195.34,64567.05,0.6,46.3,145.96,145.96,5
7,Wfull_plus,b,2022-06-23,9,79.65,75.11,69.89,24.76,24.76,16.5,31.7,63.18,38,90.9,7630.92,859.25,0,1.18,5.5,16.23,16.23,222.25,220.11,72197.98,0.6,51.8,162.19,162.19,0
7,Wfull_plus,b,2022-06-24,10,95.46,74.64,69.72,20.22,20.22,16.8,28.4,80.51,44.8,95.9,3915.98,471.28,29.2,0.92,2.9,16.22,16.22,242.47,240.33,76113.95,29.8,54.7,178.41,178.41,0
7,Wfull_plus,b,2022-06-25,11,152.61,77.26,69.5,20.75,20.75,13.9,27.9,73.28,45.6,96.9,5992.8,699.92,0.1,0.77,4,16.22,16.22,263.22,261.08,82106.75,29.9,58.7,194.63,194.63,0
7,Wfull_plus,b,2022-06-26,12,118.09,81.91,69.32,20.56,20.56,16.8,25.2,75.11,56.6,92.3,4365.7,521.35,7.2,1.55,3.3,16.21,16.21,283.78,281.64,86472.45,37.1,62,210.84,210.84,0
7,Wfull_plus,b,2022-06-27,13,176.31,103.7,69.56,19.67,19.67,14.2,24.6,79.42,56.4,96.1,3712.45,446.3,11.7,1.02,2.7,16.2,16.2,303.45,301.31,90184.9,48.8,64.7,227.04,227.04,0
7,Wfull_plus,b,2022-06-28,14,132.42,118.6,70.53,19.86,19.86,11.7,26.6,61.26,34.3,94.5,8248.23,915.02,0,1.07,5.2,16.2,16.2,323.32,321.17,98433.12,48.8,69.9,243.24,243.24,0
7,Wfull_plus,b,2022-06-29,15,108.07,113.71,71.92,23.29,23.29,17.9,30,58.78,43.3,80.1,6448.05,729.52,0,0.75,4.7,16.18,16.18,346.61,344.46,104881.18,48.8,74.6,259.42,259.42,0
7,Wfull_plus,b,2022-06-30,16,97.61,108.75,73.3,23.76,23.76,16.2,32.1,63.81,31.6,93.6,7657.85,853.35,0.3,1.31,5.6,16.17,16.17,370.37,368.22,112539.02,49.1,80.2,275.59,275.59,0
7,Wfull_plus,b,2022-07-01,17,85.92,103.25,74.38,17.69,17.69,12.8,22.8,66.46,42.8,87.6,3714.02,448.52,0.6,0.98,2.8,16.16,16.16,388.06,385.91,116253.05,49.7,83,291.75,291.75,16.5
