"nFK_0010";"nFK_1020";"nFK_2030";"nFK_3040";"nFK_4050";"nFK_5060";"nFK_0010_Vortag";"nFK_1020_Vortag";"nFK_2030_Vortag";"nFK_3040_Vortag";"nFK_4050_Vortag";"nFK_5060_Vortag";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input_Vortag"
71.17;83.47;89.62;101.92;98.15;100.53;80.45;88.67;92.79;101.01;98.93;100.97;25;18.02;18.02;10;25.6;61.71;41.2;87.9;7477.55;1.12;16.02;16.02;527.31;525.16;166998.62;50.1;404.35;404.35;20;30;50;1.2;1.82529534450984;17.1942326583125;0.4
71.17;83.47;89.62;101.92;98.15;100.53;71.17;83.47;89.62;101.92;98.15;100.53;25;18.02;18.02;10;25.6;61.71;41.2;87.9;7477.55;1.12;16.02;16.02;527.31;525.16;166998.62;50.1;404.35;404.35;20;30;50;1.2;2.31123597340123;18.5660866209057;0
89.23;92.83;94.62;98.22;97.43;98.45;89.23;92.83;94.62;98.22;97.43;98.45;2;22.59;22.59;11.3;31.5;47.12;25.3;75.4;8365.7;0.9;16.2;16.2;41.54;41.54;16785.53;0;32.39;32.39;20;30;50;1.2;0.177394990718014;10.5857522777991;0
83.3;89.08;91.96;97.74;96.23;97.61;89.23;92.83;94.62;98.22;97.43;98.45;3;22.89;22.89;16.7;28.1;47.28;28.8;69.7;8239.55;1.61;16.21;16.21;64.43;64.43;25025.08;0;48.6;48.6;20;30;50;1.2;0.154393811672126;10.2572269982388;0
83.3;89.08;91.96;97.74;96.23;97.61;83.3;89.08;91.96;97.74;96.23;97.61;3;22.89;22.89;16.7;28.1;47.28;28.8;69.7;8239.55;1.61;16.21;16.21;64.43;64.43;25025.08;0;48.6;48.6;20;30;50;1.2;0.159275850081032;10.2472774925581;9.2
82.47;88.13;90.95;96.61;95.53;97.29;83.3;89.08;91.96;97.74;96.23;97.61;4;22.21;22.21;11.7;30.8;50.27;26.9;80.8;7785.4;0.79;16.22;16.22;86.64;86.64;32810.47;0;64.82;64.82;20;30;50;1.2;0.144751469474028;10.1340129252499;9.2
82.47;88.13;90.95;96.61;95.53;97.29;82.47;88.13;90.95;96.61;95.53;97.29;4;22.21;22.21;11.7;30.8;50.27;26.9;80.8;7785.4;0.79;16.22;16.22;86.64;86.64;32810.47;0;64.82;64.82;20;30;50;1.2;0.150508791178502;10.125448800472;0
84.27;88.95;91.3;95.98;95.35;97.07;82.47;88.13;90.95;96.61;95.53;97.29;5;26.13;25;14;36.5;49.52;25.6;81;7473.08;0.72;16.22;16.22;112.77;111.64;40283.55;0;81.04;81.04;20;30;50;1.2;0.14673796883214;10.1937069322636;0
84.27;88.95;91.3;95.98;95.35;97.07;84.27;88.95;91.3;95.98;95.35;97.07;5;26.13;25;14;36.5;49.52;25.6;81;7473.08;0.72;16.22;16.22;112.77;111.64;40283.55;0;81.04;81.04;20;30;50;1.2;0.151093282129004;10.191025116444;9.4
87.12;90.3;91.88;95.06;95.2;96.92;84.27;88.95;91.3;95.98;95.35;97.07;6;26.02;25;17.7;35.6;55.3;36.4;80.9;7631.48;1.94;16.23;16.23;138.79;136.64;47915.03;0;97.27;97.27;20;30;50;1.2;0.159709124828416;10.4088884659876;9.4
87.12;90.3;91.88;95.06;95.2;96.92;87.12;90.3;91.88;95.06;95.2;96.92;6;26.02;25;17.7;35.6;55.3;36.4;80.9;7631.48;1.94;16.23;16.23;138.79;136.64;47915.03;0;97.27;97.27;20;30;50;1.2;0.161028791051117;10.4147653553776;0
84.33;88.51;90.59;94.77;94.63;96.57;87.12;90.3;91.88;95.06;95.2;96.92;7;16.96;16.96;11.1;20.7;74.24;58.9;90;2319.32;1.53;16.23;16.23;155.75;153.6;50234.35;0.6;113.5;113.5;20;30;50;1.2;0.18302075254481;10.7521369731295;0
84.33;88.51;90.59;94.77;94.63;96.57;84.33;88.51;90.59;94.77;94.63;96.57;7;16.96;16.96;11.1;20.7;74.24;58.9;90;2319.32;1.53;16.23;16.23;155.75;153.6;50234.35;0.6;113.5;113.5;20;30;50;1.2;0.180314786063424;10.7674284321762;10.2
90.9;91.72;92.14;92.96;94.37;96.19;84.33;88.51;90.59;94.77;94.63;96.57;8;18.99;18.99;7.4;27.6;60.64;34;95.3;7488.25;1.19;16.23;16.23;174.74;172.59;57722.6;0.6;129.73;129.73;20;30;50;1.2;0.216028667063276;11.196031900397;10.2
90.9;91.72;92.14;92.96;94.37;96.19;90.9;91.72;92.14;92.96;94.37;96.19;8;18.99;18.99;7.4;27.6;60.64;34;95.3;7488.25;1.19;16.23;16.23;174.74;172.59;57722.6;0.6;129.73;129.73;20;30;50;1.2;0.208950735284504;11.2197732617434;0
90.35;91.81;92.53;93.99;94.55;95.85;90.9;91.72;92.14;92.96;94.37;96.19;9;22.75;22.75;14.4;29;55.27;34.1;79.8;6844.45;0.98;16.23;16.23;197.49;195.34;64567.05;0.6;145.96;145.96;20;30;50;1.2;0.265027819745283;11.8371562345869;0
90.35;91.81;92.53;93.99;94.55;95.85;90.35;91.81;92.53;93.99;94.55;95.85;9;22.75;22.75;14.4;29;55.27;34.1;79.8;6844.45;0.98;16.23;16.23;197.49;195.34;64567.05;0.6;145.96;145.96;20;30;50;1.2;0.25413088452986;11.8414283941112;5
89.79;91.75;92.72;94.68;94.74;95.78;90.35;91.81;92.53;93.99;94.55;95.85;10;24.76;24.76;16.5;31.7;63.18;38;90.9;7630.92;1.18;16.23;16.23;222.25;220.11;72197.98;0.6;162.19;162.19;20;30;50;1.2;0.313405436187747;12.3684385332962;5
89.79;91.75;92.72;94.68;94.74;95.78;89.79;91.75;92.72;94.68;94.74;95.78;10;24.76;24.76;16.5;31.7;63.18;38;90.9;7630.92;1.18;16.23;16.23;222.25;220.11;72197.98;0.6;162.19;162.19;20;30;50;1.2;0.29813386742263;12.3512239002238;0
94.79;94.45;94.27;93.93;94.83;95.57;89.79;91.75;92.72;94.68;94.74;95.78;11;20.22;20.22;16.8;28.4;80.51;44.8;95.9;3915.98;0.92;16.22;16.22;242.47;240.33;76113.95;29.8;178.41;178.41;20;30;50;1.2;0.364154914846131;12.8064096990928;0
94.79;94.45;94.27;93.93;94.83;95.57;94.79;94.45;94.27;93.93;94.83;95.57;11;20.22;20.22;16.8;28.4;80.51;44.8;95.9;3915.98;0.92;16.22;16.22;242.47;240.33;76113.95;29.8;178.41;178.41;20;30;50;1.2;0.346158071586376;12.7747582572776;29.2
116.75;114.11;112.79;110.15;100.9;90.32;94.79;94.45;94.27;93.93;94.83;95.57;12;20.75;20.75;13.9;27.9;73.28;45.6;96.9;5992.8;0.77;16.22;16.22;263.22;261.08;82106.75;29.9;194.63;194.63;20;30;50;1.2;0.424760404449079;13.1666237984917;29.2
116.75;114.11;112.79;110.15;100.9;90.32;116.75;114.11;112.79;110.15;100.9;90.32;12;20.75;20.75;13.9;27.9;73.28;45.6;96.9;5992.8;0.77;16.22;16.22;263.22;261.08;82106.75;29.9;194.63;194.63;20;30;50;1.2;0.406165828683818;13.1303061360233;0.1
108.76;109.28;109.55;110.07;101.48;93.14;116.75;114.11;112.79;110.15;100.9;90.32;13;20.56;20.56;16.8;25.2;75.11;56.6;92.3;4365.7;1.55;16.21;16.21;283.78;281.64;86472.45;37.1;210.84;210.84;20;30;50;1.2;0.491550568503716;13.4527024990662;0.1
108.76;109.28;109.55;110.07;101.48;93.14;108.76;109.28;109.55;110.07;101.48;93.14;13;20.56;20.56;16.8;25.2;75.11;56.6;92.3;4365.7;1.55;16.21;16.21;283.78;281.64;86472.45;37.1;210.84;210.84;20;30;50;1.2;0.477044766457643;13.4311895742353;7.2
118;122.76;125.14;129.9;118.38;109.24;108.76;109.28;109.55;110.07;101.48;93.14;14;19.67;19.67;14.2;24.6;79.42;56.4;96.1;3712.45;1.02;16.2;16.2;303.45;301.31;90184.9;48.8;227.04;227.04;20;30;50;1.2;0.560530594484287;13.6639196899092;7.2
118;122.76;125.14;129.9;118.38;109.24;118;122.76;125.14;129.9;118.38;109.24;14;19.67;19.67;14.2;24.6;79.42;56.4;96.1;3712.45;1.02;16.2;16.2;303.45;301.31;90184.9;48.8;227.04;227.04;20;30;50;1.2;0.556803795779176;13.6841363950792;11.7
106.59;111.91;114.56;119.88;115.87;114.51;118;122.76;125.14;129.9;118.38;109.24;15;19.86;19.86;11.7;26.6;61.26;34.3;94.5;8248.23;1.07;16.2;16.2;323.32;321.17;98433.12;48.8;243.24;243.24;20;30;50;1.2;0.61040158815976;13.775046089773;11.7
106.59;111.91;114.56;119.88;115.87;114.51;106.59;111.91;114.56;119.88;115.87;114.51;15;19.86;19.86;11.7;26.6;61.26;34.3;94.5;8248.23;1.07;16.2;16.2;323.32;321.17;98433.12;48.8;243.24;243.24;20;30;50;1.2;0.627741793638814;13.9010419428402;0
99.15;106.27;109.83;116.95;112.68;111.98;106.59;111.91;114.56;119.88;115.87;114.51;16;23.29;23.29;17.9;30;58.78;43.3;80.1;6448.05;0.75;16.18;16.18;346.61;344.46;104881.18;48.8;259.42;259.42;20;30;50;1.2;0.650672289665615;13.7934561906733;0
99.15;106.27;109.83;116.95;112.68;111.98;99.15;106.27;109.83;116.95;112.68;111.98;16;23.29;23.29;17.9;30;58.78;43.3;80.1;6448.05;0.75;16.18;16.18;346.61;344.46;104881.18;48.8;259.42;259.42;20;30;50;1.2;0.698469668006456;14.0656441650256;0
96.03;103.63;107.44;115.04;110.85;110.47;99.15;106.27;109.83;116.95;112.68;111.98;17;23.76;23.76;16.2;32.1;63.81;31.6;93.6;7657.85;1.31;16.17;16.17;370.37;368.22;112539.02;49.1;275.59;275.59;20;30;50;1.2;0.688350962377219;13.7195926815481;0
96.03;103.63;107.44;115.04;110.85;110.47;96.03;103.63;107.44;115.04;110.85;110.47;17;23.76;23.76;16.2;32.1;63.81;31.6;93.6;7657.85;1.31;16.17;16.17;370.37;368.22;112539.02;49.1;275.59;275.59;20;30;50;1.2;0.774818159081975;14.1565947093703;0.3
92.18;100.62;104.84;113.28;109.35;109.65;96.03;103.63;107.44;115.04;110.85;110.47;18;17.69;17.69;12.8;22.8;66.46;42.8;87.6;3714.02;0.98;16.16;16.16;388.06;385.91;116253.05;49.7;291.75;291.75;20;30;50;1.2;0.741115226306735;13.6314900282996;0.3
92.18;100.62;104.84;113.28;109.35;109.65;92.18;100.62;104.84;113.28;109.35;109.65;18;17.69;17.69;12.8;22.8;66.46;42.8;87.6;3714.02;0.98;16.16;16.16;388.06;385.91;116253.05;49.7;291.75;291.75;20;30;50;1.2;0.874520315775883;14.2192773164821;11.6
96.17;101.85;104.68;110.36;107.97;108.41;92.18;100.62;104.84;113.28;109.35;109.65;19;19.95;19.95;9.8;27.8;58.49;35.1;91.4;8394.23;1;16.14;16.14;408.01;405.86;124647.27;49.7;307.89;307.89;20;30;50;1.2;0.83105125357816;13.8305235017895;11.6
96.17;101.85;104.68;110.36;107.97;108.41;96.17;101.85;104.68;110.36;107.97;108.41;19;19.95;19.95;9.8;27.8;58.49;35.1;91.4;8394.23;1;16.14;16.14;408.01;405.86;124647.27;49.7;307.89;307.89;20;30;50;1.2;1.01197475922361;14.5719230106646;0
93.63;100.21;103.5;110.08;107.07;107.35;96.17;101.85;104.68;110.36;107.97;108.41;20;22.68;22.68;12.3;30.8;55.42;31.3;90.4;7895.32;1.23;16.13;16.13;430.68;428.54;132542.6;49.7;324.02;324.02;20;30;50;1.2;0.949201761995641;14.1932219422662;0
93.63;100.21;103.5;110.08;107.07;107.35;93.63;100.21;103.5;110.08;107.07;107.35;20;22.68;22.68;12.3;30.8;55.42;31.3;90.4;7895.32;1.23;16.13;16.13;430.68;428.54;132542.6;49.7;324.02;324.02;20;30;50;1.2;1.17855809773852;15.0560426646446;0
88.32;97.16;101.58;110.42;106.41;106.81;93.63;100.21;103.5;110.08;107.07;107.35;21;21.68;21.68;14.7;28;51.16;33.4;77.4;8356.2;1.36;16.11;16.11;452.36;450.22;140898.8;49.7;340.13;340.13;20;30;50;1.2;1.09575247661843;14.7456897094223;0
88.32;97.16;101.58;110.42;106.41;106.81;88.32;97.16;101.58;110.42;106.41;106.81;21;21.68;21.68;14.7;28;51.16;33.4;77.4;8356.2;1.36;16.11;16.11;452.36;450.22;140898.8;49.7;340.13;340.13;20;30;50;1.2;1.37172088107279;15.6828698024149;0
82.42;93.64;99.24;110.46;105.52;106.2;88.32;97.16;101.58;110.42;106.41;106.81;22;21.47;21.47;12.5;28.3;52.84;34.2;85.1;8217.95;1.38;16.09;16.09;473.83;471.69;149116.75;49.7;356.22;356.22;20;30;50;1.2;1.26929026881046;15.5043312850505;0
82.42;93.64;99.24;110.46;105.52;106.2;82.42;93.64;99.24;110.46;105.52;106.2;22;21.47;21.47;12.5;28.3;52.84;34.2;85.1;8217.95;1.38;16.09;16.09;473.83;471.69;149116.75;49.7;356.22;356.22;20;30;50;1.2;1.58552030861212;16.4325420411074;10.6
80.14;91.68;97.44;108.98;104.61;106.01;82.42;93.64;99.24;110.46;105.52;106.2;23;17.9;17.9;13.8;22;56.57;42;74.4;7558.27;2.08;16.07;16.07;491.74;489.59;156675.02;49.7;372.29;372.29;20;30;50;1.2;1.45821785154504;16.2390348006271;10.6
80.14;91.68;97.44;108.98;104.61;106.01;80.14;91.68;97.44;108.98;104.61;106.01;23;17.9;17.9;13.8;22;56.57;42;74.4;7558.27;2.08;16.07;16.07;491.74;489.59;156675.02;49.7;372.29;372.29;20;30;50;1.2;1.80831078105169;17.1177900785238;0
75.57;88.65;95.18;108.26;103.54;105.36;80.14;91.68;97.44;108.98;104.61;106.01;24;17.55;17.55;13.8;20.2;67.9;61.9;79.7;2846.05;1.46;16.04;16.04;509.28;507.14;159521.08;50.1;388.33;388.33;20;30;50;1.2;1.65415081903186;16.8357186906589;0
75.57;88.65;95.18;108.26;103.54;105.36;75.57;88.65;95.18;108.26;103.54;105.36;24;17.55;17.55;13.8;20.2;67.9;61.9;79.7;2846.05;1.46;16.04;16.04;509.28;507.14;159521.08;50.1;388.33;388.33;20;30;50;1.2;2.03090283009926;17.6450147590254;0.4
69.57;84.95;92.64;108.02;102.54;104.76;75.57;88.65;95.18;108.26;103.54;105.36;25;18.02;18.02;10;25.6;61.71;41.2;87.9;7477.55;1.12;16.02;16.02;527.31;525.16;166998.62;50.1;404.35;404.35;20;30;50;1.2;1.86853366401633;17.4568042426368;0.4
69.57;84.95;92.64;108.02;102.54;104.76;69.57;84.95;92.64;108.02;102.54;104.76;25;18.02;18.02;10;25.6;61.71;41.2;87.9;7477.55;1.12;16.02;16.02;527.31;525.16;166998.62;50.1;404.35;404.35;20;30;50;1.2;2.27368256349673;18.2227950119652;0
62.65;80.75;89.79;107.89;101.91;104.99;69.57;84.95;92.64;108.02;102.54;104.76;26;19.47;19.47;12.6;27;68.47;39.5;91.2;5464.32;1.18;16;16;546.78;544.63;172462.95;50.1;420.35;420.35;20;30;50;1.2;2.09541786319189;18.082605555597;0
62.65;80.75;89.79;107.89;101.91;104.99;62.65;80.75;89.79;107.89;101.91;104.99;26;19.47;19.47;12.6;27;68.47;39.5;91.2;5464.32;1.18;16;16;546.78;544.63;172462.95;50.1;420.35;420.35;20;30;50;1.2;2.52598291153161;18.827916599725;11.9
65.81;81.23;88.94;104.36;100.73;104.81;62.65;80.75;89.79;107.89;101.91;104.99;27;17.19;17.19;11;21.5;65.76;47.9;87.4;5971.8;1.7;15.97;15.97;563.97;561.82;178434.75;50.1;436.32;436.32;20;30;50;1.2;2.31786806677669;18.6880236071199;11.9
65.81;81.23;88.94;104.36;100.73;104.81;65.81;81.23;88.94;104.36;100.73;104.81;27;17.19;17.19;11;21.5;65.76;47.9;87.4;5971.8;1.7;15.97;15.97;563.97;561.82;178434.75;50.1;436.32;436.32;20;30;50;1.2;2.76969385904399;19.4436427429776;0
60.94;77.94;86.45;103.45;99.64;104.34;65.81;81.23;88.94;104.36;100.73;104.81;28;20.13;20.13;16.7;25.4;66.42;50.3;79.7;5602.62;1.5;15.94;15.94;584.1;581.96;184037.38;50.1;452.26;452.26;20;30;50;1.2;2.52360833400823;19.2535018162187;0
60.94;77.94;86.45;103.45;99.64;104.34;60.94;77.94;86.45;103.45;99.64;104.34;28;20.13;20.13;16.7;25.4;66.42;50.3;79.7;5602.62;1.5;15.94;15.94;584.1;581.96;184037.38;50.1;452.26;452.26;20;30;50;1.2;2.99110109338573;20.0573429472177;5.5
55.34;74.28;83.76;102.7;98.99;104.75;60.94;77.94;86.45;103.45;99.64;104.34;29;21.79;21.79;12.3;30;61.43;36.2;92.7;7751.25;0.91;15.91;15.91;605.89;603.75;191788.62;50.1;468.17;468.17;20;30;50;1.2;2.69949993238056;19.7611593740841;5.5
55.34;74.28;83.76;102.7;98.99;104.75;55.34;74.28;83.76;102.7;98.99;104.75;29;21.79;21.79;12.3;30;61.43;36.2;92.7;7751.25;0.91;15.91;15.91;605.89;603.75;191788.62;50.1;468.17;468.17;20;30;50;1.2;3.17670765808194;20.6613298875151;0
49.1;70.16;80.69;101.75;98.04;104.86;55.34;74.28;83.76;102.7;98.99;104.75;30;26.01;25;17.3;34.9;49.31;24.7;77.8;6630.12;0.98;15.88;15.88;631.9;628.75;198418.75;50.1;484.05;484.05;20;30;50;1.2;2.86484944877089;20.2343268204264;0
49.1;70.16;80.69;101.75;98.04;104.86;49.1;70.16;80.69;101.75;98.04;104.86;30;26.01;25;17.3;34.9;49.31;24.7;77.8;6630.12;0.98;15.88;15.88;631.9;628.75;198418.75;50.1;484.05;484.05;20;30;50;1.2;3.34232615158047;21.2297883115091;0
44.02;66.22;77.33;99.53;96.72;105.02;49.1;70.16;80.69;101.75;98.04;104.86;31;23.28;23.28;15.7;27.7;53.03;38.6;66.8;5759.2;1.84;15.85;15.85;655.19;652.03;204177.95;50.1;499.9;499.9;20;30;50;1.2;3.02329707336781;20.6804390998707;0
44.02;66.22;77.33;99.53;96.72;105.02;44.02;66.22;77.33;99.53;96.72;105.02;31;23.28;23.28;15.7;27.7;53.03;38.6;66.8;5759.2;1.84;15.85;15.85;655.19;652.03;204177.95;50.1;499.9;499.9;20;30;50;1.2;3.49105666239154;21.7520999573059;21.5
44.52;65.68;76.25;97.41;95.8;104.78;44.02;66.22;77.33;99.53;96.72;105.02;32;19.07;19.07;12;24.8;53.02;33.4;79;6913.48;1.66;15.82;15.82;674.25;671.1;211091.42;50.1;515.72;515.72;20;30;50;1.2;3.17979720534368;21.1111909538174;21.5
44.52;65.68;76.25;97.41;95.8;104.78;44.52;65.68;76.25;97.41;95.8;104.78;32;19.07;19.07;12;24.8;53.02;33.4;79;6913.48;1.66;15.82;15.82;674.25;671.1;211091.42;50.1;515.72;515.72;20;30;50;1.2;3.62811808609726;22.2210818177506;0
48.06;67.24;76.83;96.01;95.11;103.81;44.52;65.68;76.25;97.41;95.8;104.78;33;19.49;19.49;9.5;26.9;53.21;35.9;85.1;6749.68;1.47;15.79;15.79;693.74;690.58;217841.1;50.1;531.51;531.51;20;30;50;1.2;3.33347490344579;21.5001168079359;0
48.06;67.24;76.83;96.01;95.11;103.81;48.06;67.24;76.83;96.01;95.11;103.81;33;19.49;19.49;9.5;26.9;53.21;35.9;85.1;6749.68;1.47;15.79;15.79;693.74;690.58;217841.1;50.1;531.51;531.51;20;30;50;1.2;3.74781294009816;22.6150399764068;0
47.09;65.67;74.95;93.53;94.05;103.85;48.06;67.24;76.83;96.01;95.11;103.81;34;21.32;21.32;10.6;29.4;45.14;22.1;76.6;7946.3;1.05;15.75;15.75;715.06;711.9;225787.4;50.1;547.26;547.26;20;30;50;1.2;3.48028529868184;21.8495935233917;0
47.09;65.67;74.95;93.53;94.05;103.85;47.09;65.67;74.95;93.53;94.05;103.85;34;21.32;21.32;10.6;29.4;45.14;22.1;76.6;7946.3;1.05;15.75;15.75;715.06;711.9;225787.4;50.1;547.26;547.26;20;30;50;1.2;3.84875876176492;22.9300429960463;0
45.23;63.61;72.79;91.17;92.96;103.94;47.09;65.67;74.95;93.53;94.05;103.85;35;24.24;24.24;11.9;34.7;43.62;22;80.6;7726.8;0.66;15.72;15.72;739.29;736.14;233514.2;50.1;562.98;562.98;20;30;50;1.2;3.61737739562769;22.1632259594274;0
45.23;63.61;72.79;91.17;92.96;103.94;45.23;63.61;72.79;91.17;92.96;103.94;35;24.24;24.24;11.9;34.7;43.62;22;80.6;7726.8;0.66;15.72;15.72;739.29;736.14;233514.2;50.1;562.98;562.98;20;30;50;1.2;3.93100269200382;23.1641343598583;0
44.78;62.04;70.66;87.92;91.66;104.04;45.23;63.61;72.79;91.17;92.96;103.94;36;26.73;25;13.2;37;42.99;21.8;80.2;7924.97;1;15.68;15.68;766.03;761.14;241439.17;50.1;578.66;578.66;20;30;50;1.2;3.74309407242731;22.4458469733631;0
44.78;62.04;70.66;87.92;91.66;104.04;44.78;62.04;70.66;87.92;91.66;104.04;36;26.73;25;13.2;37;42.99;21.8;80.2;7924.97;1;15.68;15.68;766.03;761.14;241439.17;50.1;578.66;578.66;20;30;50;1.2;3.99602147525677;23.3173324714501;41
63.2;77.54;84.71;99.05;95.34;98.8;44.78;62.04;70.66;87.92;91.66;104.04;37;26.35;25;16.9;35.2;51.92;32.5;85.8;6284.95;1.43;15.64;15.64;792.38;786.14;247724.12;51.1;594.3;594.3;20;30;50;1.2;3.8637223804449;22.7189497549124;41
63.2;77.54;84.71;99.05;95.34;98.8;63.2;77.54;84.71;99.05;95.34;98.8;37;26.35;25;16.9;35.2;51.92;32.5;85.8;6284.95;1.43;15.64;15.64;792.38;786.14;247724.12;51.1;594.3;594.3;20;30;50;1.2;4.05421569845887;23.4477866402972;1
93.41;96.03;97.34;99.96;97.52;96.38;63.2;77.54;84.71;99.05;95.34;98.8;38;22.96;22.96;18.4;28.6;66.26;42.9;91.9;5431.42;1.56;15.6;15.6;815.34;809.1;253155.55;51.1;609.9;609.9;20;30;50;1.2;3.97390280472914;22.9948722610727;1
93.41;96.03;97.34;99.96;97.52;96.38;93.41;96.03;97.34;99.96;97.52;96.38;38;22.96;22.96;18.4;28.6;66.26;42.9;91.9;5431.42;1.56;15.6;15.6;815.34;809.1;253155.55;51.1;609.9;609.9;20;30;50;1.2;4.10584021062129;23.5767953342306;0
80.52;86.7;89.79;95.97;95.38;97.88;93.41;96.03;97.34;99.96;97.52;96.38;39;23.51;23.51;16.4;31;58.14;36.4;85;7364.18;1.12;15.56;15.56;838.85;832.61;260519.72;51.1;625.46;625.46;20;30;50;1.2;4.07241597564979;23.2837292038108;0
80.52;86.7;89.79;95.97;95.38;97.88;80.52;86.7;89.79;95.97;95.38;97.88;39;23.51;23.51;16.4;31;58.14;36.4;85;7364.18;1.12;15.56;15.56;838.85;832.61;260519.72;51.1;625.46;625.46;20;30;50;1.2;4.15338515220904;23.7239919586068;0
69.07;77.61;81.89;90.43;92.89;99.61;80.52;86.7;89.79;95.97;95.38;97.88;40;24.07;24.07;18.2;29.9;56.96;35.9;82.7;7096.15;1.49;15.52;15.52;862.92;856.68;267615.88;51.5;640.98;640.98;20;30;50;1.2;4.15804252357664;23.5956352950934;0
69.07;77.61;81.89;90.43;92.89;99.61;69.07;77.61;81.89;90.43;92.89;99.61;40;24.07;24.07;18.2;29.9;56.96;35.9;82.7;7096.15;1.49;15.52;15.52;862.92;856.68;267615.88;51.5;640.98;640.98;20;30;50;1.2;4.19934066368712;23.9090099187823;0.4
61.38;69.98;74.28;82.88;90.27;101.97;69.07;77.61;81.89;90.43;92.89;99.61;41;25.19;25;15.9;33.1;50.37;29.4;78.4;7569.55;0.79;15.48;15.48;888.11;881.68;275185.42;51.5;656.46;656.46;20;30;50;1.2;4.2295630788795;23.9407052468874;0.4
61.38;69.98;74.28;82.88;90.27;101.97;61.38;69.98;74.28;82.88;90.27;101.97;41;25.19;25;15.9;33.1;50.37;29.4;78.4;7569.55;0.79;15.48;15.48;888.11;881.68;275185.42;51.5;656.46;656.46;20;30;50;1.2;4.24619688552059;24.1514826201136;23.7
57.64;65.16;68.93;76.45;87.68;102.66;61.38;69.98;74.28;82.88;90.27;101.97;42;25.61;25;15.6;34.2;52.43;34.3;83.7;5766.73;1.41;15.44;15.44;913.72;906.68;280952.15;51.5;671.9;671.9;20;30;50;1.2;4.28575827192814;24.3290537711593;23.7
57.64;65.16;68.93;76.45;87.68;102.66;57.64;65.16;68.93;76.45;87.68;102.66;42;25.61;25;15.6;34.2;52.43;34.3;83.7;5766.73;1.41;15.44;15.44;913.72;906.68;280952.15;51.5;671.9;671.9;20;30;50;1.2;4.29644395817444;24.471043467957;0
56.81;63.07;66.21;72.47;85.87;102.41;57.64;65.16;68.93;76.45;87.68;102.66;43;21.93;21.93;17.1;27.6;57.06;37.9;74.5;5686.42;1.49;15.4;15.4;935.66;928.61;286638.58;51.5;687.3;687.3;20;30;50;1.2;4.32540873309233;24.770795579876;0
56.81;63.07;66.21;72.47;85.87;102.41;56.81;63.07;66.21;72.47;85.87;102.41;43;21.93;21.93;17.1;27.6;57.06;37.9;74.5;5686.42;1.49;15.4;15.4;935.66;928.61;286638.58;51.5;687.3;687.3;20;30;50;1.2;4.35257202211368;24.8873258676689;0
87.1;89.58;90.81;93.29;91.96;91.88;90.4;92.64;93.75;95.99;93.69;92.51;3;22.89;22.89;16.7;28.1;47.28;28.8;69.7;8239.55;1.61;16.21;16.21;64.43;64.43;25025.08;0;48.6;48.6;20;30;50;1.2;0.161579634033934;10.2569723098123;0
87.45;89.11;89.95;91.61;91.17;91.55;87.1;89.58;90.81;93.29;91.96;91.88;4;22.21;22.21;11.7;30.8;50.27;26.9;80.8;7785.4;0.79;16.22;16.22;86.64;86.64;32810.47;0;64.82;64.82;20;30;50;1.2;0.154637463214025;10.1379603192869;9.7
89.44;90;90.27;90.83;91.07;91.59;87.45;89.11;89.95;91.61;91.17;91.55;5;26.13;25;14;36.5;49.52;25.6;81;7473.08;0.72;16.22;16.22;112.77;111.64;40283.55;0;81.04;81.04;20;30;50;1.2;0.155848196101041;10.2017023470482;0
97.72;94.2;92.43;88.91;90.98;91.28;89.44;90;90.27;90.83;91.07;91.59;6;26.02;25;17.7;35.6;55.3;36.4;80.9;7631.48;1.94;16.23;16.23;138.79;136.64;47915.03;0;97.27;97.27;20;30;50;1.2;0.165111166750574;10.4198262732008;9.8
92.79;91.43;90.76;89.4;90.21;90.35;97.72;94.2;92.43;88.91;90.98;91.28;7;16.96;16.96;11.1;20.7;74.24;58.9;90;2319.32;1.53;16.23;16.23;155.75;153.6;50234.35;0.6;113.5;113.5;20;30;50;1.2;0.182325709218215;10.7639599778496;0
113.52;101.76;95.87;84.11;90.29;90.59;92.79;91.43;90.76;89.4;90.21;90.35;8;18.99;18.99;7.4;27.6;60.64;34;95.3;7488.25;1.19;16.23;16.23;174.74;172.59;57722.6;0.6;129.73;129.73;20;30;50;1.2;0.207391157559556;11.2057313410992;10.4
100.85;95.79;93.27;88.21;90.65;90.55;113.52;101.76;95.87;84.11;90.29;90.59;9;22.75;22.75;14.4;29;55.27;34.1;79.8;6844.45;0.98;16.23;16.23;197.49;195.34;64567.05;0.6;145.96;145.96;20;30;50;1.2;0.24138789800112;11.8142038305032;0
