"T0020_nFK";"T2040_nFK";"T4060_nFK";"T0020_nFK_Vortag";"T2040_nFK_Vortag";"T4060_nFK_Vortag";"tage_seit_aussaat";"bodensaugspannung_0020_hPa";"bodensaugspannung_2040_hPa";"bodensaugspannung_4060_hPa";"pf_0020";"pf_2040";"pf_4060";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input_Vortag"
127.96;87.34;97.41;66.07;84.62;97.87;51;13.46;126.99;72.82;1.13;2.1;1.86;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;4;21.22;25.3
118.49;122.59;95.89;127.96;87.34;97.41;25;22.71;18.11;79.19;1.36;1.26;1.9;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;20;30;50;1.2;1.29;11.02;5.3
113.64;120.04;96.4;118.49;122.59;95.89;26;29.7;20.85;76.97;1.47;1.32;1.89;10.02;10.02;2.8;14.8;61.07;37.9;89.8;4033.68;1.44;14.57;14.57;215.38;138.59;122617.35;24;360.15;183.88;20;30;50;1.2;1.41438461538462;11.4876538461538;0
110.56;118.18;96.96;113.64;120.04;96.4;27;35.21;23.11;74.65;1.55;1.36;1.87;9.27;9.27;3.3;13.4;55.6;37.7;76;5607.25;2.7;14.63;14.63;224.65;147.86;128224.6;24;374.78;198.51;20;30;50;1.2;1.53876923076923;11.9553076923077;0
108.64;115.46;97.58;110.56;118.18;96.96;28;39.15;26.85;72.13;1.59;1.43;1.86;8.34;0;-0.2;14.7;60.97;37.2;90.8;4732.32;1.1;14.68;0;232.99;147.86;132956.92;24;389.46;198.51;20;30;50;1.2;1.66315384615385;12.4229615384615;0
106.65;113.45;98.1;108.64;115.46;97.58;29;43.68;30.01;70.09;1.64;1.48;1.85;9.79;9.79;4.8;14;67.73;47.4;83;2193.3;2.94;14.73;14.73;242.78;157.65;135150.22;24.1;404.19;213.24;20;30;50;1.2;1.78753846153846;12.8906153846154;0
106.8;111.55;98.29;106.65;113.45;98.1;30;43.34;33.33;69.35;1.64;1.52;1.84;7.31;0;3.4;12.2;72.19;45.5;89.8;4149.88;2.23;14.79;0;250.09;157.65;139300.1;25.7;418.98;213.24;20;30;50;1.2;1.91192307692308;13.3582692307692;5.43
106.91;110.35;98.41;106.8;111.55;98.29;31;43.06;35.61;68.9;1.63;1.55;1.84;6.86;0;2;11.9;81.79;57;93.5;2475.72;1.11;14.84;0;256.94;157.65;141775.83;29.4;433.82;213.24;20;30;50;1.2;2.03630769230769;13.8259230769231;1.6
109.59;109.27;98.33;106.91;110.35;98.41;32;37.14;37.8;69.21;1.57;1.58;1.84;8.35;0;3.8;13.3;65.74;39.4;89.8;5855.15;1.96;14.89;0;265.29;157.65;147630.98;29.4;448.71;213.24;20;30;50;1.2;2.16069230769231;14.2935769230769;3.7
106.01;108.76;98.41;109.59;109.27;98.33;33;45.27;38.89;68.89;1.66;1.59;1.84;10.29;10.29;0.4;18.3;62.8;42.1;89.4;5233.9;1.12;14.94;14.94;275.58;167.94;152864.88;29.4;463.65;228.18;20;30;50;1.2;2.28507692307692;14.7612307692308;0
100.9;108.31;98.57;106.01;108.76;98.41;34;60.05;39.86;68.3;1.78;1.6;1.83;18.3;18.3;6.5;28.6;57.11;31.3;89.3;6701.18;1.38;14.99;14.99;293.87;186.24;159566.05;29.4;478.64;243.17;20;30;50;1.2;2.40946153846154;15.2288846153846;0
93.14;107.12;98.6;100.9;108.31;98.57;35;92.2;42.57;68.18;1.96;1.63;1.83;16.34;16.34;13;20.2;75.5;54.4;95.6;1515.58;1.21;15.04;15.04;310.21;202.57;161081.62;36.6;493.68;258.21;20;30;50;1.2;2.53384615384615;15.6965384615385;0
98.62;105.76;98.55;93.14;107.12;98.6;36;68.1;45.89;68.35;1.83;1.66;1.83;13.55;13.55;12.3;15.1;91.07;85;96.8;1547.03;0.67;15.09;15.09;323.76;216.12;162628.65;40.6;508.77;273.3;20;30;50;1.2;2.65823076923077;16.1641923076923;7.2
108.58;104.58;98.33;98.62;105.76;98.55;37;39.27;49;69.2;1.59;1.69;1.84;14.16;14.16;8.9;19;72.26;46.9;89.2;4529.52;1.27;15.14;15.14;337.92;230.28;167158.17;40.6;523.91;288.44;20;30;50;1.2;2.78261538461538;16.6318461538462;4
99.82;103.37;98.4;108.58;104.58;98.33;38;63.72;52.37;68.93;1.8;1.72;1.84;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;2.905;16.92875;0
90.29;101.56;98.2;99.82;103.37;98.4;39;107.93;57.89;69.69;2.03;1.76;1.84;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.02615384615385;17.1205769230769;0
82.35;98.85;97.96;90.29;101.56;98.2;40;167.32;67.24;70.61;2.22;1.83;1.85;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.14730769230769;17.3124038461538;0.3
125.36;96.96;97.64;82.35;98.85;97.96;41;15.54;74.64;71.89;1.19;1.87;1.86;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.26846153846154;17.5042307692308;15.03
129.72;102.19;97.19;125.36;96.96;97.64;42;12.21;55.9;73.71;1.09;1.75;1.87;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.38961538461538;17.6960576923077;6.6
123.51;117.97;97.01;129.72;102.19;97.19;43;17.21;23.37;74.42;1.24;1.37;1.87;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.4748717948718;17.8928205128205;4.7
114.46;114.59;97.07;123.51;117.97;97.01;44;28.37;28.18;74.19;1.45;1.45;1.87;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.54217948717949;18.0920512820513;0.8
107.33;108.58;97.27;114.46;114.59;97.07;45;42.09;39.27;73.37;1.62;1.59;1.87;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.60948717948718;18.2912820512821;1.5
96.18;103.47;97.46;107.33;108.58;97.27;46;77.91;52.08;72.6;1.89;1.72;1.86;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.67679487179487;18.4905128205128;0
84.97;97.87;97.23;96.18;103.47;97.46;47;144.78;70.98;73.55;2.16;1.85;1.87;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.73576923076923;18.9538461538462;2.7
73.52;91.67;96.87;84.97;97.87;97.23;48;272.62;99.98;74.99;2.44;2;1.88;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.79432692307692;19.4303846153846;1.2
65.15;86.31;96.34;73.52;91.67;96.87;49;432.86;134.42;77.25;2.64;2.13;1.89;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.85288461538462;19.9069230769231;0
62.59;83.26;95.84;65.15;86.31;96.34;50;498.57;159.09;79.42;2.7;2.2;1.9;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.91144230769231;20.3834615384615;1.5
133.14;108.18;95.74;62.59;83.26;95.84;51;10.11;40.14;79.86;1;1.6;1.9;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;3.97;20.86;24.31
103.65;98.43;96.2;133.14;108.18;95.74;25;51.56;68.82;77.86;1.71;1.84;1.89;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;20;30;50;1.2;1.24;10.97;5.3
101.71;99.48;96.3;103.65;98.43;96.2;26;57.4;64.94;77.41;1.76;1.81;1.89;10.02;10.02;2.8;14.8;61.07;37.9;89.8;4033.68;1.44;14.57;14.57;215.38;138.59;122617.35;24;360.15;183.88;20;30;50;1.2;1.37569230769231;11.4610769230769;0
100.02;99.68;96.26;101.71;99.48;96.3;27;63.01;64.23;77.6;1.8;1.81;1.89;9.27;9.27;3.3;13.4;55.6;37.7;76;5607.25;2.7;14.63;14.63;224.65;147.86;128224.6;24;374.78;198.51;20;30;50;1.2;1.51138461538462;11.9521538461538;0
98.48;99.54;96.24;100.02;99.68;96.26;28;68.64;64.73;77.66;1.84;1.81;1.89;8.34;0;-0.2;14.7;60.97;37.2;90.8;4732.32;1.1;14.68;0;232.99;147.86;132956.92;24;389.46;198.51;20;30;50;1.2;1.64707692307692;12.4432307692308;0
96.66;99.1;96.26;98.48;99.54;96.24;29;75.9;66.3;77.58;1.88;1.82;1.89;9.79;9.79;4.8;14;67.73;47.4;83;2193.3;2.94;14.73;14.73;242.78;157.65;135150.22;24.1;404.19;213.24;20;30;50;1.2;1.78276923076923;12.9343076923077;0
95.97;98.03;96.08;96.66;99.1;96.26;30;78.82;70.37;78.36;1.9;1.85;1.89;7.31;0;3.4;12.2;72.19;45.5;89.8;4149.88;2.23;14.79;0;250.09;157.65;139300.1;25.7;418.98;213.24;20;30;50;1.2;1.91846153846154;13.4253846153846;5.8
96.38;97.58;96.04;95.97;98.03;96.08;31;77.09;72.14;78.53;1.89;1.86;1.9;6.86;0;2;11.9;81.79;57;93.5;2475.72;1.11;14.84;0;256.94;157.65;141775.83;29.4;433.82;213.24;20;30;50;1.2;2.05415384615385;13.9164615384615;1.6
98;97.27;95.86;96.38;97.58;96.04;32;70.47;73.38;79.31;1.85;1.87;1.9;8.35;0;3.8;13.3;65.74;39.4;89.8;5855.15;1.96;14.89;0;265.29;157.65;147630.98;29.4;448.71;213.24;20;30;50;1.2;2.18984615384615;14.4075384615385;3.7
97.73;97.6;95.92;98;97.27;95.86;33;71.51;72.04;79.07;1.85;1.86;1.9;10.29;10.29;0.4;18.3;62.8;42.1;89.4;5233.9;1.12;14.94;14.94;275.58;167.94;152864.88;29.4;463.65;228.18;20;30;50;1.2;2.32553846153846;14.8986153846154;0
95.06;97.34;95.89;97.73;97.6;95.92;34;82.88;73.08;79.19;1.92;1.86;1.9;18.3;18.3;6.5;28.6;57.11;31.3;89.3;6701.18;1.38;14.99;14.99;293.87;186.24;159566.05;29.4;478.64;243.17;20;30;50;1.2;2.46123076923077;15.3896923076923;0
89.31;95.77;95.96;95.06;97.34;95.89;35;113.89;79.73;78.9;2.06;1.9;1.9;16.34;16.34;13;20.2;75.5;54.4;95.6;1515.58;1.21;15.04;15.04;310.21;202.57;161081.62;36.6;493.68;258.21;20;30;50;1.2;2.59692307692308;15.8807692307692;0
89.94;94.15;95.86;89.31;95.77;95.96;36;110.01;87.16;79.33;2.04;1.94;1.9;13.55;13.55;12.3;15.1;91.07;85;96.8;1547.03;0.67;15.09;15.09;323.76;216.12;162628.65;40.6;508.77;273.3;20;30;50;1.2;2.73261538461538;16.3718461538462;7.2
98.85;94.18;95.66;89.94;94.15;95.86;37;67.23;87.04;80.21;1.83;1.94;1.9;14.16;14.16;8.9;19;72.26;46.9;89.2;4529.52;1.27;15.14;15.14;337.92;230.28;167158.17;40.6;523.91;288.44;20;30;50;1.2;2.86830769230769;16.8629230769231;4
94.08;93.74;95.75;98.85;94.18;95.66;38;87.5;89.15;79.81;1.94;1.95;1.9;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;2.98875;17.175;0
86.32;91.77;95.73;94.08;93.74;95.75;39;134.41;99.44;79.89;2.13;2;1.9;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.09980769230769;17.3769230769231;0
79.26;89.09;95.59;86.32;91.77;95.73;40;198.49;115.28;80.49;2.3;2.06;1.91;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.21086538461538;17.5788461538462;0.3
74.48;86.47;95.39;79.26;89.09;95.59;41;258.56;133.29;81.42;2.41;2.12;1.91;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.32192307692308;17.7807692307692;2
73.65;84.28;94.96;74.48;86.47;95.39;42;270.65;150.41;83.35;2.43;2.18;1.92;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.43298076923077;17.9826923076923;6.6
77.17;82.93;94.73;73.65;84.28;94.96;43;222.81;162.09;84.45;2.35;2.21;1.93;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.51307692307692;18.19;4.7
75.62;81.39;94.52;77.17;82.93;94.73;44;242.7;176.44;85.41;2.39;2.25;1.93;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.57769230769231;18.4;0.8
70.43;78.92;94.02;75.62;81.39;94.52;45;323.3;202.29;87.79;2.51;2.31;1.94;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.64230769230769;18.61;1.5
64.24;75.7;93.75;70.43;78.92;94.02;46;455.18;241.7;89.12;2.66;2.38;1.95;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.70692307692308;18.82;0
59.81;72.42;93.27;64.24;75.7;93.75;47;581.38;289.74;91.53;2.76;2.46;1.96;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.76576923076923;19.2973076923077;2.7
56.61;68.74;92.82;59.81;72.42;93.27;48;694.04;354.96;93.84;2.84;2.55;1.97;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.82432692307692;19.7879807692308;1.2
54.64;65.3;92.36;56.61;68.74;92.82;49;773.64;429.27;96.23;2.89;2.63;1.98;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.88288461538462;20.2786538461538;0
53.61;63.55;91.73;54.64;65.3;92.36;50;818.99;472.97;99.64;2.91;2.67;2;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.94144230769231;20.7693269230769;1.5
53.37;63.2;91.28;53.61;63.55;91.73;51;830.1;482.2;102.14;2.92;2.68;2.01;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;4;21.26;2.2
101.59;94.95;89.36;53.37;63.2;91.28;25;57.8;83.42;113.57;1.76;1.92;2.06;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;20;30;50;1.2;1.24;10.98;5.3
99.69;95.97;89.33;101.59;94.95;89.36;26;64.17;78.84;113.77;1.81;1.9;2.06;10.02;10.02;2.8;14.8;61.07;37.9;89.8;4033.68;1.44;14.57;14.57;215.38;138.59;122617.35;24;360.15;183.88;20;30;50;1.2;1.38134615384615;11.4880384615385;0
98;96.28;89.23;99.69;95.97;89.33;27;70.45;77.5;114.4;1.85;1.89;2.06;9.27;9.27;3.3;13.4;55.6;37.7;76;5607.25;2.7;14.63;14.63;224.65;147.86;128224.6;24;374.78;198.51;20;30;50;1.2;1.52269230769231;11.9960769230769;0
96.52;96.26;89.15;98;96.28;89.23;28;76.47;77.58;114.9;1.88;1.89;2.06;8.34;0;-0.2;14.7;60.97;37.2;90.8;4732.32;1.1;14.68;0;232.99;147.86;132956.92;24;389.46;198.51;20;30;50;1.2;1.66403846153846;12.5041153846154;0
95.05;95.76;89.19;96.52;96.26;89.15;29;82.93;79.75;114.68;1.92;1.9;2.06;9.79;9.79;4.8;14;67.73;47.4;83;2193.3;2.94;14.73;14.73;242.78;157.65;135150.22;24.1;404.19;213.24;20;30;50;1.2;1.80538461538462;13.0121538461538;0
94.78;94.8;89.01;95.05;95.76;89.19;30;84.18;84.1;115.81;1.93;1.92;2.06;7.31;0;3.4;12.2;72.19;45.5;89.8;4149.88;2.23;14.79;0;250.09;157.65;139300.1;25.7;418.98;213.24;20;30;50;1.2;1.94673076923077;13.5201923076923;5.62
95.25;94.32;88.88;94.78;94.8;89.01;31;82.05;86.34;116.64;1.91;1.94;2.07;6.86;0;2;11.9;81.79;57;93.5;2475.72;1.11;14.84;0;256.94;157.65;141775.83;29.4;433.82;213.24;20;30;50;1.2;2.08807692307692;14.0282307692308;1.6
97.29;94.06;88.72;95.25;94.32;88.88;32;73.3;87.59;117.68;1.87;1.94;2.07;8.35;0;3.8;13.3;65.74;39.4;89.8;5855.15;1.96;14.89;0;265.29;157.65;147630.98;29.4;448.71;213.24;20;30;50;1.2;2.22942307692308;14.5362692307692;3.7
97.1;94.44;88.73;97.29;94.06;88.72;33;74.07;85.79;117.65;1.87;1.93;2.07;10.29;10.29;0.4;18.3;62.8;42.1;89.4;5233.9;1.12;14.94;14.94;275.58;167.94;152864.88;29.4;463.65;228.18;20;30;50;1.2;2.37076923076923;15.0443076923077;0
95.39;94.83;88.77;97.1;94.44;88.73;34;81.39;83.97;117.39;1.91;1.92;2.07;18.3;18.3;6.5;28.6;57.11;31.3;89.3;6701.18;1.38;14.99;14.99;293.87;186.24;159566.05;29.4;478.64;243.17;20;30;50;1.2;2.51211538461538;15.5523461538462;0
91.58;93.83;88.67;95.39;94.83;88.77;35;100.48;88.73;118.03;2;1.95;2.07;16.34;16.34;13;20.2;75.5;54.4;95.6;1515.58;1.21;15.04;15.04;310.21;202.57;161081.62;36.6;493.68;258.21;20;30;50;1.2;2.65346153846154;16.0603846153846;0
93.76;92.52;88.64;91.58;93.83;88.67;36;89.07;95.39;118.19;1.95;1.98;2.07;13.55;13.55;12.3;15.1;91.07;85;96.8;1547.03;0.67;15.09;15.09;323.76;216.12;162628.65;40.6;508.77;273.3;20;30;50;1.2;2.79480769230769;16.5684230769231;7.2
102.7;92.89;88.58;93.76;92.52;88.64;37;54.34;93.44;118.61;1.74;1.97;2.07;14.16;14.16;8.9;19;72.26;46.9;89.2;4529.52;1.27;15.14;15.14;337.92;230.28;167158.17;40.6;523.91;288.44;20;30;50;1.2;2.93615384615385;17.0764615384615;4
97.42;93.19;88.43;102.7;92.89;88.58;38;72.78;91.94;119.58;1.86;1.96;2.08;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;3.0425;17.3475;0
90.04;91.45;88.33;97.42;93.19;88.43;39;109.43;101.22;120.24;2.04;2.01;2.08;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.12730769230769;17.4726923076923;0
81.93;89.1;88.12;90.04;91.45;88.33;40;171.24;115.25;121.62;2.23;2.06;2.09;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.21211538461538;17.5978846153846;0.3
75.97;86.39;87.87;81.93;89.1;88.12;41;238.06;133.83;123.36;2.38;2.13;2.09;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.29692307692308;17.7230769230769;2
74.39;83.88;87.53;75.97;86.39;87.87;42;259.77;153.8;125.71;2.41;2.19;2.1;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.38173076923077;17.8482692307692;6.6
79.1;82.26;87.3;74.39;83.88;87.53;43;200.22;168.19;127.3;2.3;2.23;2.1;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.46205128205128;18.0551282051282;4.7
75.85;80.61;87.07;79.1;82.26;87.3;44;239.72;184.23;128.94;2.38;2.27;2.11;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.5401282051282;18.3028205128205;0.8
69.27;78.07;86.66;75.85;80.61;87.07;45;344.77;212.01;131.91;2.54;2.33;2.12;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.61820512820513;18.5505128205128;1.5
62.56;74.92;86.28;69.27;78.07;86.66;46;499.52;252.27;134.64;2.7;2.4;2.13;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.69628205128205;18.7982051282051;0
57.51;71.18;85.67;62.56;74.92;86.28;47;660.37;310.31;139.31;2.82;2.49;2.14;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.76346153846154;19.3176923076923;2.7
55.38;67.45;84.97;57.51;71.18;85.67;48;742.92;381.17;144.76;2.87;2.58;2.16;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.83009615384615;19.8507692307692;1.2
54.17;64.1;84.21;55.38;67.45;84.97;49;794.4;458.72;151;2.9;2.66;2.18;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.89673076923077;20.3838461538462;0
53.42;61.52;83.32;54.17;64.1;84.21;50;827.58;529.04;158.63;2.92;2.72;2.2;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.96336538461538;20.9169230769231;1.5
53.25;60.51;82.74;53.42;61.52;83.32;51;835.71;559.48;163.78;2.92;2.75;2.21;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;4.03;21.45;2.2
101.41;96.58;95.7;53.25;60.51;82.74;25;58.36;76.22;80;1.77;1.88;1.9;7.62;0;0.8;12;68.89;51.8;91.4;3382.18;0.89;14.52;0;205.36;128.58;118583.68;24;345.58;169.31;20;30;50;1.2;1.47;11.55;5.3
101.07;97.17;95.55;101.41;96.58;95.7;26;59.47;73.78;80.67;1.77;1.87;1.91;10.02;10.02;2.8;14.8;61.07;37.9;89.8;4033.68;1.44;14.57;14.57;215.38;138.59;122617.35;24;360.15;183.88;20;30;50;1.2;1.59276923076923;12.0031153846154;0
99.77;97.24;95.37;101.07;97.17;95.55;27;63.89;73.5;81.49;1.81;1.87;1.91;9.27;9.27;3.3;13.4;55.6;37.7;76;5607.25;2.7;14.63;14.63;224.65;147.86;128224.6;24;374.78;198.51;20;30;50;1.2;1.71553846153846;12.4562307692308;0
97.95;97.24;95.37;99.77;97.24;95.37;28;70.67;73.48;81.51;1.85;1.87;1.91;8.34;0;-0.2;14.7;60.97;37.2;90.8;4732.32;1.1;14.68;0;232.99;147.86;132956.92;24;389.46;198.51;20;30;50;1.2;1.83830769230769;12.9093461538462;0
95.18;96.78;95.32;97.95;97.24;95.37;29;82.35;75.37;81.74;1.92;1.88;1.91;9.79;9.79;4.8;14;67.73;47.4;83;2193.3;2.94;14.73;14.73;242.78;157.65;135150.22;24.1;404.19;213.24;20;30;50;1.2;1.96107692307692;13.3624615384615;0
93.41;95.92;95.19;95.18;96.78;95.32;30;90.84;79.04;82.3;1.96;1.9;1.92;7.31;0;3.4;12.2;72.19;45.5;89.8;4149.88;2.23;14.79;0;250.09;157.65;139300.1;25.7;418.98;213.24;20;30;50;1.2;2.08384615384615;13.8155769230769;5.43
93.24;95.5;95.13;93.41;95.92;95.19;31;91.65;80.93;82.59;1.96;1.91;1.92;6.86;0;2;11.9;81.79;57;93.5;2475.72;1.11;14.84;0;256.94;157.65;141775.83;29.4;433.82;213.24;20;30;50;1.2;2.20661538461538;14.2686923076923;1.6
93.38;95.73;94.99;93.24;95.5;95.13;32;90.98;79.89;83.24;1.96;1.9;1.92;8.35;0;3.8;13.3;65.74;39.4;89.8;5855.15;1.96;14.89;0;265.29;157.65;147630.98;29.4;448.71;213.24;20;30;50;1.2;2.32938461538462;14.7218076923077;3.7
92.57;95.17;94.85;93.38;95.73;94.99;33;95.11;82.38;83.88;1.98;1.92;1.92;10.29;10.29;0.4;18.3;62.8;42.1;89.4;5233.9;1.12;14.94;14.94;275.58;167.94;152864.88;29.4;463.65;228.18;20;30;50;1.2;2.45215384615385;15.1749230769231;0
89.01;94.59;94.78;92.57;95.17;94.85;34;115.79;85.07;84.19;2.06;1.93;1.93;18.3;18.3;6.5;28.6;57.11;31.3;89.3;6701.18;1.38;14.99;14.99;293.87;186.24;159566.05;29.4;478.64;243.17;20;30;50;1.2;2.57492307692308;15.6280384615385;0
82.65;92.87;94.76;89.01;94.59;94.78;35;164.56;93.55;84.3;2.22;1.97;1.93;16.34;16.34;13;20.2;75.5;54.4;95.6;1515.58;1.21;15.04;15.04;310.21;202.57;161081.62;36.6;493.68;258.21;20;30;50;1.2;2.69769230769231;16.0811538461538;0
