satz_id,variante_H2O,wiederholung,zeit_messung,tage_seit_aussaat,B0020_nFK_prozent,B2040_nFK_prozent,B4060_nFK_prozent,Tmean_gradC,Tmean_th9_25_gradC,Tmin_gradC,Tmax_gradC,relLuftfeuchte_mean_prozent,relLuftfeuchte_min_prozent,relLuftfeuchte_max_prozent,globalstrahlung_Wh_m2,par_Wh_m2,niederschlag_mm,windgeschwindigkeit_m_s,FAO56_mm,tageslicht_h,tageslicht_h_th9,Tmean_gradC_sum,Tmean_th9_25_gradC_sum,globalstrahlung_Wh_m2_sum,niederschlag_mm_sum,FAO56_mm_sum,tageslicht_h_sum,tageslicht_h_th9_sum,bewaesserung_id,bewaesserung_mm
1,Wfull,c,2020-05-28,9,83.9,64.12,62.45,17.47,17.47,12.7,21.6,52.85,30.6,80.3,7971.8,1218.8,0,3.3,5.75,15.81,15.81,171.5,171.5,62771.6,3.21,43.23,156.49,156.49,,0
1,Wfull,c,2020-05-29,10,75.7,64.07,63.46,16.08,16.08,8.2,21.2,50.39,33.8,77.9,7509.1,1185.4,0,1.28,4.51,15.85,15.85,187.58,187.58,70280.7,3.21,47.74,172.34,172.34,9,13.5
1,Wfull,c,2020-05-30,11,73.04,63.22,63.51,16.28,16.28,8.9,21,49.65,32.3,76.9,7663,1226.6,0,1.96,4.91,15.88,15.88,203.86,203.86,77943.7,3.21,52.65,188.22,188.22,,0
1,Wfull,c,2020-05-31,12,69.17,63.04,63.38,16.28,16.28,9.9,21,50.33,36.5,78.6,7379.3,1174,0,1.19,4.4,15.91,15.91,220.14,220.14,85323,3.21,57.05,204.13,204.13,,0
1,Wfull,c,2020-06-01,13,65.57,62.93,63.4,19.47,19.47,10.5,25.3,50.68,33.9,80.1,8145,1283.2,0,1.2,5.14,15.94,15.94,239.61,239.61,93468,3.21,62.19,220.07,220.07,,0
1,Wfull,c,2020-06-02,14,60.49,62.09,63.02,20.13,20.13,11.9,26.6,52.84,31.6,79,7991.1,1267.8,0,0.88,5.08,15.97,15.97,259.74,259.74,101459.1,3.21,67.27,236.04,236.04,11,9
1,Wfull,c,2020-06-03,15,55.38,61.46,62.76,19.27,19.27,12.7,26.7,64.13,36.3,88.5,6175.7,1003.6,1.07,1.28,4.57,15.99,15.99,279.01,279.01,107634.8,4.28,71.84,252.03,252.03,,0
1,Wfull,c,2020-06-04,16,50.19,60.52,62.18,15.43,15.43,12.2,18.5,88.41,75.3,99.8,2558.6,460.6,21.55,1.7,1.87,16.02,16.02,294.44,294.44,110193.4,25.83,73.71,268.05,268.05,,0
1,Wfull,c,2020-06-05,17,59.26,60.86,62.06,12.56,12.56,11,15.3,82.49,67.6,92.6,2995.8,520.1,2.45,3.23,2.24,16.04,16.04,307,307,113189.2,28.28,75.95,284.09,284.09,,0
1,Wfull,c,2020-06-06,18,81.32,61.53,62.28,13.2,13.2,10.3,16.5,88.67,72.2,100,3946.7,605.6,3.19,2.91,2.36,16.06,16.06,320.2,320.2,117135.9,31.47,78.31,300.15,300.15,,0
1,Wfull,c,2020-06-07,19,90.41,61.68,62.08,15.05,15.05,12.3,17.8,75.22,50.4,97.8,3925.8,638.3,0,1.89,2.87,16.09,16.09,335.25,335.25,121061.7,31.47,81.18,316.24,316.24,,0
1,Wfull,c,2020-06-08,20,82.4,62.28,62.47,15.5,15.5,10.5,19.9,70.08,39.9,99.6,5851.8,886.3,0,0.76,3.5,16.11,16.11,350.75,350.75,126913.5,31.47,84.68,332.35,332.35,,0
1,Wfull,c,2020-06-09,21,70.74,61.8,62.4,15.2,15.2,12.3,18.5,73.65,57,86.3,2691.4,461.6,0,2.12,2.51,16.12,16.12,365.95,365.95,129604.9,31.47,87.19,348.47,348.47,,0
1,Wfull,c,2020-06-10,22,61.98,61.01,62.14,14.64,14.64,13.4,16.6,88.81,81.8,98.7,1401.4,255.3,1.91,2.18,1.29,16.14,16.14,380.59,380.59,131006.3,33.38,88.48,364.61,364.61,,0
1,Wfull,c,2020-06-11,23,57.36,60.58,61.87,14.89,14.89,12.4,17.6,85.96,70.9,99.7,2655.7,465.6,0,1,1.88,16.16,16.16,395.48,395.48,133662,33.38,90.36,380.77,380.77,,0
1,Wfull,c,2020-06-12,24,49.61,60.72,62.14,19.57,19.57,9.8,27.5,70.1,38.4,100,8102.3,1258.6,0,1.22,5.23,16.17,16.17,415.05,415.05,141764.3,33.38,95.59,396.94,396.94,,0
1,Wfull,c,2020-06-13,25,39.01,58.89,61.31,20.43,20.43,14.2,25.7,63.11,42.5,88.7,5283.9,868.5,0,1.58,4.19,16.18,16.18,435.48,435.48,147048.2,33.38,99.78,413.12,413.12,,0
1,Wfull,c,2020-06-14,26,34.17,57.43,60.53,17.18,17.18,15.5,19.2,84.93,71.4,98.9,872.3,159,0.59,1.72,1.32,16.19,16.19,452.66,452.66,147920.5,33.97,101.1,429.31,429.31,,0
1,Wfull,c,2020-06-15,27,32.73,57.1,60.21,17.77,17.77,15.3,21.8,82.89,59.9,99.6,2657.5,472.1,0.67,1.08,2.24,16.2,16.2,470.43,470.43,150578,34.64,103.34,445.51,445.51,,0
1,Wfull,c,2020-06-16,28,31.77,56.54,59.73,17.17,17.17,14.8,20,88.85,66.5,100,3503.4,621.3,6.03,0.33,2.36,16.21,16.21,487.6,487.6,154081.4,40.67,105.7,461.72,461.72,,0
1,Wfull,c,2020-06-17,29,31.34,55.98,59.17,16.93,16.93,13.7,21.3,91.63,69.5,100,3576.3,597,14.1,1.83,2.58,16.22,16.22,504.53,504.53,157657.7,54.77,108.28,477.94,477.94,12,4.5
1,Wfull,c,2020-06-18,30,31.76,56.25,59.1,17.65,17.65,11.6,23.3,74.75,44.7,100,7278.6,1169.2,0,1.51,4.6,16.22,16.22,522.18,522.18,164936.3,54.77,112.88,494.16,494.16,13,18
1,Wfull,c,2020-06-19,31,36.42,56.98,59.14,17.7,17.7,12.6,23.1,73.89,47.8,96.3,4746.8,790.8,1.43,1.16,3.42,16.23,16.23,539.88,539.88,169683.1,56.2,116.3,510.39,510.39,,0
1,Wfull,c,2020-06-20,32,53.76,57.36,58.69,17.58,17.58,13,22.1,76.02,54.6,100,4612.6,792.7,0,1.03,3.15,16.23,16.23,557.46,557.46,174295.7,56.2,119.45,526.62,526.62,,0
1,Wfull,c,2020-06-21,33,55.73,57.62,59.37,19.02,19.02,11.1,24.9,66.84,41.2,100,7140.3,1149.2,0,0.53,4.33,16.23,16.23,576.48,576.48,181436,56.2,123.78,542.85,542.85,,0
1,Wfull,c,2020-06-22,34,47.24,55.34,56.36,20.3,20.3,16.3,24.1,67.49,46.4,86.2,7311.6,1133.9,0,1.8,5.01,16.23,16.23,596.78,596.78,188747.6,56.2,128.79,559.08,559.08,14,4.5
1,Wfull,c,2020-06-23,35,39.42,53.5,54.3,20.93,20.93,13.5,26.5,59.2,35.7,92.1,8231.7,1282.9,0,1.33,5.44,16.23,16.23,617.71,617.71,196979.3,56.2,134.23,575.31,575.31,,0
1,Wred,c,2020-05-28,9,79.32,63.99,60.06,17.47,17.47,12.7,21.6,52.85,30.6,80.3,7971.8,1218.8,0,3.3,5.75,15.81,15.81,171.5,171.5,62771.6,3.21,43.23,156.49,156.49,,0
1,Wred,c,2020-05-29,10,75.67,62.82,60.73,16.08,16.08,8.2,21.2,50.39,33.8,77.9,7509.1,1185.4,0,1.28,4.51,15.85,15.85,187.58,187.58,70280.7,3.21,47.74,172.34,172.34,10,13.5
1,Wred,c,2020-05-30,11,75.04,60.72,60.7,16.28,16.28,8.9,21,49.65,32.3,76.9,7663,1226.6,0,1.96,4.91,15.88,15.88,203.86,203.86,77943.7,3.21,52.65,188.22,188.22,,0
1,Wred,c,2020-05-31,12,71.08,60.47,60.52,16.28,16.28,9.9,21,50.33,36.5,78.6,7379.3,1174,0,1.19,4.4,15.91,15.91,220.14,220.14,85323,3.21,57.05,204.13,204.13,,0
1,Wred,c,2020-06-01,13,67.54,60.48,60.59,19.47,19.47,10.5,25.3,50.68,33.9,80.1,8145,1283.2,0,1.2,5.14,15.94,15.94,239.61,239.61,93468,3.21,62.19,220.07,220.07,,0
1,Wred,c,2020-06-02,14,62.22,59.41,60.3,20.13,20.13,11.9,26.6,52.84,31.6,79,7991.1,1267.8,0,0.88,5.08,15.97,15.97,259.74,259.74,101459.1,3.21,67.27,236.04,236.04,,0
1,Wred,c,2020-06-03,15,55.42,58.26,60.03,19.27,19.27,12.7,26.7,64.13,36.3,88.5,6175.7,1003.6,1.07,1.28,4.57,15.99,15.99,279.01,279.01,107634.8,4.28,71.84,252.03,252.03,,0
1,Wred,c,2020-06-04,16,48.92,56.74,59.6,15.43,15.43,12.2,18.5,88.41,75.3,99.8,2558.6,460.6,21.55,1.7,1.87,16.02,16.02,294.44,294.44,110193.4,25.83,73.71,268.05,268.05,,0
1,Wred,c,2020-06-05,17,59.1,56.3,59.66,12.56,12.56,11,15.3,82.49,67.6,92.6,2995.8,520.1,2.45,3.23,2.24,16.04,16.04,307,307,113189.2,28.28,75.95,284.09,284.09,,0
1,Wred,c,2020-06-06,18,86.88,57.2,59.85,13.2,13.2,10.3,16.5,88.67,72.2,100,3946.7,605.6,3.19,2.91,2.36,16.06,16.06,320.2,320.2,117135.9,31.47,78.31,300.15,300.15,,0
1,Wred,c,2020-06-07,19,90.73,57.95,59.13,15.05,15.05,12.3,17.8,75.22,50.4,97.8,3925.8,638.3,0,1.89,2.87,16.09,16.09,335.25,335.25,121061.7,31.47,81.18,316.24,316.24,,0
1,Wred,c,2020-06-08,20,80.97,58.94,59.53,15.5,15.5,10.5,19.9,70.08,39.9,99.6,5851.8,886.3,0,0.76,3.5,16.11,16.11,350.75,350.75,126913.5,31.47,84.68,332.35,332.35,,0
1,Wred,c,2020-06-09,21,68.58,58.43,59.37,15.2,15.2,12.3,18.5,73.65,57,86.3,2691.4,461.6,0,2.12,2.51,16.12,16.12,365.95,365.95,129604.9,31.47,87.19,348.47,348.47,,0
1,Wred,c,2020-06-10,22,59.37,57.54,59.22,14.64,14.64,13.4,16.6,88.81,81.8,98.7,1401.4,255.3,1.91,2.18,1.29,16.14,16.14,380.59,380.59,131006.3,33.38,88.48,364.61,364.61,,0
1,Wred,c,2020-06-11,23,54.78,56.84,59.07,14.89,14.89,12.4,17.6,85.96,70.9,99.7,2655.7,465.6,0,1,1.88,16.16,16.16,395.48,395.48,133662,33.38,90.36,380.77,380.77,,0
1,Wred,c,2020-06-12,24,47.61,56.96,59.48,19.57,19.57,9.8,27.5,70.1,38.4,100,8102.3,1258.6,0,1.22,5.23,16.17,16.17,415.05,415.05,141764.3,33.38,95.59,396.94,396.94,,0
1,Wred,c,2020-06-13,25,37.84,54.64,58.5,20.43,20.43,14.2,25.7,63.11,42.5,88.7,5283.9,868.5,0,1.58,4.19,16.18,16.18,435.48,435.48,147048.2,33.38,99.78,413.12,413.12,,0
1,Wred,c,2020-06-14,26,33.46,52.59,57.95,17.18,17.18,15.5,19.2,84.93,71.4,98.9,872.3,159,0.59,1.72,1.32,16.19,16.19,452.66,452.66,147920.5,33.97,101.1,429.31,429.31,,0
1,Wred,c,2020-06-15,27,31.99,51.91,57.81,17.77,17.77,15.3,21.8,82.89,59.9,99.6,2657.5,472.1,0.67,1.08,2.24,16.2,16.2,470.43,470.43,150578,34.64,103.34,445.51,445.51,,0
1,Wred,c,2020-06-16,28,31.02,51.06,57.48,17.17,17.17,14.8,20,88.85,66.5,100,3503.4,621.3,6.03,0.33,2.36,16.21,16.21,487.6,487.6,154081.4,40.67,105.7,461.72,461.72,,0
1,Wred,c,2020-06-17,29,30.49,50.28,57.03,16.93,16.93,13.7,21.3,91.63,69.5,100,3576.3,597,14.1,1.83,2.58,16.22,16.22,504.53,504.53,157657.7,54.77,108.28,477.94,477.94,,0
1,Wred,c,2020-06-18,30,30.38,50.52,57.03,17.65,17.65,11.6,23.3,74.75,44.7,100,7278.6,1169.2,0,1.51,4.6,16.22,16.22,522.18,522.18,164936.3,54.77,112.88,494.16,494.16,,0
1,Wred,c,2020-06-19,31,30.64,50.55,56.92,17.7,17.7,12.6,23.1,73.89,47.8,96.3,4746.8,790.8,1.43,1.16,3.42,16.23,16.23,539.88,539.88,169683.1,56.2,116.3,510.39,510.39,,0
1,Wred,c,2020-06-20,32,31.02,50.4,56.13,17.58,17.58,13,22.1,76.02,54.6,100,4612.6,792.7,0,1.03,3.15,16.23,16.23,557.46,557.46,174295.7,56.2,119.45,526.62,526.62,,0
1,Wred,c,2020-06-21,33,30.99,50.17,56.54,19.02,19.02,11.1,24.9,66.84,41.2,100,7140.3,1149.2,0,0.53,4.33,16.23,16.23,576.48,576.48,181436,56.2,123.78,542.85,542.85,,0
1,Wred,c,2020-06-22,34,30.28,47.25,53.49,20.3,20.3,16.3,24.1,67.49,46.4,86.2,7311.6,1133.9,0,1.8,5.01,16.23,16.23,596.78,596.78,188747.6,56.2,128.79,559.08,559.08,,0
1,Wred,c,2020-06-23,35,35.15,44.49,51.4,20.93,20.93,13.5,26.5,59.2,35.7,92.1,8231.7,1282.9,0,1.33,5.44,16.23,16.23,617.71,617.71,196979.3,56.2,134.23,575.31,575.31,,0
2,Wfull,c,2020-08-14,11,58.06,55.44,58.04,20.93,20.93,19.3,26.5,89.05,54.2,100,2230.4,399.5,18.82,0.81,2.14,14.42,14.42,278.16,270.56,66219.7,39.05,47.95,176.54,176.54,21,9
2,Wfull,c,2020-08-15,12,88.34,54.68,57.58,22.45,22.45,17.1,28.4,78.77,46.1,100,6427.7,1012.2,0,0.54,4.11,14.36,14.36,300.61,293.01,72647.4,39.05,52.06,190.9,190.9,,0
2,Wfull,c,2020-08-16,13,72.39,56.18,56.47,24.07,24.07,17.7,30.5,70.68,38.7,100,6315.7,991.8,0,0.74,4.31,14.3,14.3,324.68,317.08,78963.1,39.05,56.37,205.2,205.2,,0
2,Wfull,c,2020-08-17,14,69.94,56.21,54.96,21.3,21.3,17.3,26.5,76.67,45.5,100,5161.2,840.4,1.7,1.83,3.96,14.25,14.25,345.98,338.38,84124.3,40.75,60.33,219.45,219.45,,0
2,Wfull,c,2020-08-18,15,61.82,59.22,61.93,19.95,19.95,16.4,24.3,77.03,53.6,97.9,4271.9,695.4,0,1.25,3.11,14.19,14.19,365.93,358.33,88396.2,40.75,63.44,233.64,233.64,,0
2,Wfull,c,2020-08-19,16,53.56,57.48,60.92,20.77,20.77,14,26.3,74.76,47.9,100,5867.2,924,0.22,0.97,3.72,14.14,14.14,386.7,379.1,94263.4,40.97,67.16,247.78,247.78,,0
2,Wfull,c,2020-08-20,17,47.58,55.83,59.17,24.62,24.62,18.7,31.8,66.96,37.5,93.7,6223,968.7,0.25,0.87,4.44,14.08,14.08,411.32,403.72,100486.4,41.22,71.6,261.86,261.86,23,18
2,Wfull,c,2020-08-21,18,43.54,54.38,58.49,26.3,25,19,32,60.23,40.3,90.3,4387.7,718.3,0,1.74,4.3,14.02,14.02,437.62,428.72,104874.1,41.22,75.9,275.88,275.88,,0
2,Wfull,c,2020-08-22,19,40.73,52.42,56.84,21.35,21.35,18.2,25.1,72.48,47.7,100,4842.2,757.1,8.94,2.6,3.86,13.96,13.96,458.97,450.07,109716.3,50.16,79.76,289.84,289.84,,0
2,Wfull,c,2020-08-23,20,42.56,52.09,57.19,19.83,19.83,16.6,23.8,64.11,44.9,83.7,5496.6,858.7,0,2.69,4.24,13.91,13.91,478.8,469.9,115212.9,50.16,84,303.75,303.75,,0
2,Wfull,c,2020-08-24,21,38.42,51.63,57.45,18.22,18.22,14.6,23.2,65.85,43.6,81.6,4873.8,768.8,0,1.56,3.51,13.85,13.85,497.02,488.12,120086.7,50.16,87.51,317.6,317.6,,0
2,Wfull,c,2020-08-25,22,35.24,51.04,57.53,17.38,17.38,10.8,22.8,71.85,52.3,97.2,2977.5,508.3,0.07,1.37,2.41,13.79,13.79,514.4,505.5,123064.2,50.23,89.92,331.39,331.39,,0
2,Wfull,c,2020-08-26,23,32.75,49.62,58.57,21.15,21.15,16.4,24.1,54.13,44.1,65.7,5396.1,829.3,0,4.97,5.45,13.73,13.73,535.55,526.65,128460.3,50.23,95.37,345.12,345.12,,0
2,Wfull,c,2020-08-27,24,30.8,48.63,57.4,17.72,17.72,11.3,22.8,65.85,46.1,92.9,4353,699.9,0,0.46,2.53,13.67,13.67,553.27,544.37,132813.3,50.23,97.9,358.79,358.79,,0
2,Wfull,c,2020-08-28,25,30.06,47.27,51.66,17.74,17.74,14.8,20.8,79.11,65.1,92.4,2679.9,464.9,1.57,2.46,2.32,13.61,13.61,571.01,562.11,135493.2,51.8,100.22,372.4,372.4,24,22.5
2,Wfull,c,2020-08-29,26,29.59,46.43,50.98,17.06,17.06,14.1,21.3,75.76,50.6,93.5,3241.6,555.3,0,1.9,2.66,13.55,13.55,588.07,579.17,138734.8,51.8,102.88,385.95,385.95,,0
2,Wfull,c,2020-08-30,27,29.84,45.37,50.34,15.18,15.18,12.8,18.7,87.1,67.7,99.6,1392.1,256.7,4.66,1.57,1.43,13.49,13.49,603.25,594.35,140126.9,56.46,104.31,399.44,399.44,,0
2,Wfull,c,2020-08-31,28,30.34,44.98,50.2,15.58,15.58,12.7,19.8,88.11,60.5,100,3334.1,559.5,5.5,1,2.12,13.43,13.43,618.83,609.93,143461,61.96,106.43,412.87,412.87,,0
2,Wfull,c,2020-09-01,29,30.72,44.42,49.74,16.27,16.27,12.6,20.4,78.72,54.3,100,4174.9,667.6,0,1.35,2.58,13.37,13.37,635.1,626.2,147635.9,61.96,109.01,426.24,426.24,,0
2,Wfull,c,2020-09-02,30,30.87,43.96,49.38,15.98,15.98,11.7,20.8,77.79,46.6,99.6,4781.2,750,0,0.48,2.54,13.31,13.31,651.08,642.18,152417.1,61.96,111.55,439.55,439.55,,0
2,Wfull,c,2020-09-03,31,30.82,43.21,48.85,17.21,17.21,10,23,72.88,46.7,100,3617.3,595.7,0,1.52,2.68,13.25,13.25,668.29,659.39,156034.4,61.96,114.23,452.8,452.8,,0
2,Wfull,c,2020-09-04,32,30.53,42.18,50.05,21.88,21.88,17.9,27.6,55.97,37.5,71.6,4252.7,677.5,0,2.26,4.26,13.19,13.19,690.17,681.27,160287.1,61.96,118.49,465.99,465.99,25,13.5
2,Wfull,c,2020-09-05,33,29.85,41.06,53.04,17.55,17.55,14.1,21.8,80.92,61.9,96.7,2329.1,393.8,0.39,1.43,1.97,13.13,13.13,707.72,698.82,162616.2,62.35,120.46,479.12,479.12,,0
2,Wfull,c,2020-09-06,34,30.05,40.21,51.41,15.15,15.15,10.8,19,70.7,48.9,97.9,3530,576.6,0,1.28,2.26,13.07,13.07,722.87,713.97,166146.2,62.35,122.72,492.19,492.19,,0
2,Wfull,c,2020-09-07,35,,39.63,50.29,14.83,14.83,7.2,21.9,68.72,38.4,99.8,5966.7,875.7,0,0.88,3,13.01,13.01,737.7,728.8,172112.9,62.35,125.72,505.2,505.2,26,9
2,Wfull,c,2020-09-08,36,30.69,38.88,54.72,16.74,16.74,7.6,24.9,65.58,34.3,100,5920.2,877.8,0,0.85,3.2,12.95,12.95,754.44,745.54,178033.1,62.35,128.92,518.15,518.15,,0
2,Wfull,c,2020-09-09,37,34.23,37.76,53.31,18.91,18.91,11,27.7,66.45,34.3,93.2,5754.8,852.9,0,1.11,3.58,12.89,12.89,773.35,764.45,183787.9,62.35,132.5,531.04,531.04,,0
2,Wfull,c,2020-09-10,38,,,,18.26,18.26,15.6,21.4,79.71,55.2,92.6,1955.4,350.8,0.39,0.96,1.74,12.83,12.83,791.61,782.71,185743.3,62.74,134.24,543.87,543.87,,0
2,Wfull,c,2020-09-11,39,60.56,35.31,51.4,19.24,19.24,14.2,25.4,63.42,39.3,87.3,5464.8,805.1,0,1.29,3.42,12.77,12.77,810.85,801.95,191208.1,62.74,137.66,556.64,556.64,27,18
2,Wfull,c,2020-09-12,40,44.63,34.58,51.05,19.04,19.04,11.4,26.9,70.18,41.1,100,4911.6,706.5,0,0.47,2.66,12.71,12.71,829.89,820.99,196119.7,62.74,140.32,569.35,569.35,,0
2,Wfull,c,2020-09-13,41,38.39,33.86,50.56,19.53,19.53,12,28.1,68.7,35.5,99.7,5439.9,803.6,0,0.56,2.92,12.64,12.64,849.42,840.52,201559.6,62.74,143.24,581.99,581.99,,0
2,Wfull,c,2020-09-14,42,35.92,33.14,49.21,20.62,20.62,12.2,29.5,69.7,41,98.1,5217.8,767.2,0,0.4,2.8,12.58,12.58,870.04,861.14,206777.4,62.74,146.04,594.57,594.57,,0
2,Wred,c,2020-08-14,11,59.02,55.04,54.7,20.93,20.93,19.3,26.5,89.05,54.2,100,2230.4,399.5,18.82,0.81,2.14,14.42,14.42,278.16,270.56,66219.7,39.05,47.95,176.54,176.54,22,9
2,Wred,c,2020-08-15,12,81.49,54.25,52.84,22.45,22.45,17.1,28.4,78.77,46.1,100,6427.7,1012.2,0,0.54,4.11,14.36,14.36,300.61,293.01,72647.4,39.05,52.06,190.9,190.9,,0
2,Wred,c,2020-08-16,13,70.88,54.93,52.82,24.07,24.07,17.7,30.5,70.68,38.7,100,6315.7,991.8,0,0.74,4.31,14.3,14.3,324.68,317.08,78963.1,39.05,56.37,205.2,205.2,,0
2,Wred,c,2020-08-17,14,68.02,53.52,51.46,21.3,21.3,17.3,26.5,76.67,45.5,100,5161.2,840.4,1.7,1.83,3.96,14.25,14.25,345.98,338.38,84124.3,40.75,60.33,219.45,219.45,,0
2,Wred,c,2020-08-18,15,63.48,58.31,55.45,19.95,19.95,16.4,24.3,77.03,53.6,97.9,4271.9,695.4,0,1.25,3.11,14.19,14.19,365.93,358.33,88396.2,40.75,63.44,233.64,233.64,,0
2,Wred,c,2020-08-19,16,55.86,56.86,55.01,20.77,20.77,14,26.3,74.76,47.9,100,5867.2,924,0.22,0.97,3.72,14.14,14.14,386.7,379.1,94263.4,40.97,67.16,247.78,247.78,,0
2,Wred,c,2020-08-20,17,50.11,54.96,53.99,24.62,24.62,18.7,31.8,66.96,37.5,93.7,6223,968.7,0.25,0.87,4.44,14.08,14.08,411.32,403.72,100486.4,41.22,71.6,261.86,261.86,,0
2,Wred,c,2020-08-21,18,42.91,52.79,53.03,26.3,25,19,32,60.23,40.3,90.3,4387.7,718.3,0,1.74,4.3,14.02,14.02,437.62,428.72,104874.1,41.22,75.9,275.88,275.88,,0
2,Wred,c,2020-08-22,19,37.97,50.29,51.47,21.35,21.35,18.2,25.1,72.48,47.7,100,4842.2,757.1,8.94,2.6,3.86,13.96,13.96,458.97,450.07,109716.3,50.16,79.76,289.84,289.84,,0
2,Wred,c,2020-08-23,20,37.69,50.29,51.63,19.83,19.83,16.6,23.8,64.11,44.9,83.7,5496.6,858.7,0,2.69,4.24,13.91,13.91,478.8,469.9,115212.9,50.16,84,303.75,303.75,,0
2,Wred,c,2020-08-24,21,35.73,49.54,51.61,18.22,18.22,14.6,23.2,65.85,43.6,81.6,4873.8,768.8,0,1.56,3.51,13.85,13.85,497.02,488.12,120086.7,50.16,87.51,317.6,317.6,,0
2,Wred,c,2020-08-25,22,33.73,49.17,51.66,17.38,17.38,10.8,22.8,71.85,52.3,97.2,2977.5,508.3,0.07,1.37,2.41,13.79,13.79,514.4,505.5,123064.2,50.23,89.92,331.39,331.39,,0
2,Wred,c,2020-08-26,23,31.98,47.64,50.58,21.15,21.15,16.4,24.1,54.13,44.1,65.7,5396.1,829.3,0,4.97,5.45,13.73,13.73,535.55,526.65,128460.3,50.23,95.37,345.12,345.12,,0
2,Wred,c,2020-08-27,24,30.35,46.89,50.5,17.72,17.72,11.3,22.8,65.85,46.1,92.9,4353,699.9,0,0.46,2.53,13.67,13.67,553.27,544.37,132813.3,50.23,97.9,358.79,358.79,,0
2,Wred,c,2020-08-28,25,29.77,45.79,49.94,17.74,17.74,14.8,20.8,79.11,65.1,92.4,2679.9,464.9,1.57,2.46,2.32,13.61,13.61,571.01,562.11,135493.2,51.8,100.22,372.4,372.4,,0
2,Wred,c,2020-08-29,26,29.75,44.85,49.85,17.06,17.06,14.1,21.3,75.76,50.6,93.5,3241.6,555.3,0,1.9,2.66,13.55,13.55,588.07,579.17,138734.8,51.8,102.88,385.95,385.95,,0
2,Wred,c,2020-08-30,27,,43.74,49.28,15.18,15.18,12.8,18.7,87.1,67.7,99.6,1392.1,256.7,4.66,1.57,1.43,13.49,13.49,603.25,594.35,140126.9,56.46,104.31,399.44,399.44,,0
2,Wred,c,2020-08-31,28,,43.5,49.42,15.58,15.58,12.7,19.8,88.11,60.5,100,3334.1,559.5,5.5,1,2.12,13.43,13.43,618.83,609.93,143461,61.96,106.43,412.87,412.87,,0
2,Wred,c,2020-09-01,29,32.14,42.54,48.82,16.27,16.27,12.6,20.4,78.72,54.3,100,4174.9,667.6,0,1.35,2.58,13.37,13.37,635.1,626.2,147635.9,61.96,109.01,426.24,426.24,,0
2,Wred,c,2020-09-02,30,31.25,41.09,48.43,15.98,15.98,11.7,20.8,77.79,46.6,99.6,4781.2,750,0,0.48,2.54,13.31,13.31,651.08,642.18,152417.1,61.96,111.55,439.55,439.55,,0
2,Wred,c,2020-09-03,31,30.03,39.06,47.91,17.21,17.21,10,23,72.88,46.7,100,3617.3,595.7,0,1.52,2.68,13.25,13.25,668.29,659.39,156034.4,61.96,114.23,452.8,452.8,,0
2,Wred,c,2020-09-04,32,29.13,36.77,47.45,21.88,21.88,17.9,27.6,55.97,37.5,71.6,4252.7,677.5,0,2.26,4.26,13.19,13.19,690.17,681.27,160287.1,61.96,118.49,465.99,465.99,,0
2,Wred,c,2020-09-05,33,28.49,34.95,45.82,17.55,17.55,14.1,21.8,80.92,61.9,96.7,2329.1,393.8,0.39,1.43,1.97,13.13,13.13,707.72,698.82,162616.2,62.35,120.46,479.12,479.12,,0
2,Wred,c,2020-09-06,34,28.05,33.97,45.17,15.15,15.15,10.8,19,70.7,48.9,97.9,3530,576.6,0,1.28,2.26,13.07,13.07,722.87,713.97,166146.2,62.35,122.72,492.19,492.19,,0
2,Wred,c,2020-09-07,35,27.51,37.17,45,14.83,14.83,7.2,21.9,68.72,38.4,99.8,5966.7,875.7,0,0.88,3,13.01,13.01,737.7,728.8,172112.9,62.35,125.72,505.2,505.2,,0
2,Wred,c,2020-09-08,36,27.22,32.08,44.11,16.74,16.74,7.6,24.9,65.58,34.3,100,5920.2,877.8,0,0.85,3.2,12.95,12.95,754.44,745.54,178033.1,62.35,128.92,518.15,518.15,,0
2,Wred,c,2020-09-09,37,27.13,30.85,42.04,18.91,18.91,11,27.7,66.45,34.3,93.2,5754.8,852.9,0,1.11,3.58,12.89,12.89,773.35,764.45,183787.9,62.35,132.5,531.04,531.04,,0
2,Wred,c,2020-09-10,38,,,,18.26,18.26,15.6,21.4,79.71,55.2,92.6,1955.4,350.8,0.39,0.96,1.74,12.83,12.83,791.61,782.71,185743.3,62.74,134.24,543.87,543.87,,0
2,Wred,c,2020-09-11,39,45.81,29.35,38.1,19.24,19.24,14.2,25.4,63.42,39.3,87.3,5464.8,805.1,0,1.29,3.42,12.77,12.77,810.85,801.95,191208.1,62.74,137.66,556.64,556.64,,0
2,Wred,c,2020-09-12,40,35.36,28.83,36.28,19.04,19.04,11.4,26.9,70.18,41.1,100,4911.6,706.5,0,0.47,2.66,12.71,12.71,829.89,820.99,196119.7,62.74,140.32,569.35,569.35,,0
2,Wred,c,2020-09-13,41,32.2,28.34,34.64,19.53,19.53,12,28.1,68.7,35.5,99.7,5439.9,803.6,0,0.56,2.92,12.64,12.64,849.42,840.52,201559.6,62.74,143.24,581.99,581.99,,0
2,Wred,c,2020-09-14,42,30.89,28.02,33.25,20.62,20.62,12.2,29.5,69.7,41,98.1,5217.8,767.2,0,0.4,2.8,12.58,12.58,870.04,861.14,206777.4,62.74,146.04,594.57,594.57,,0
