"id";"satz_id";"variante_H2O";"wiederholung";"B0020_nFK_prozent";"B2040_nFK_prozent";"B4060_nFK_prozent";"B0020_nFK_prozent_Vortag";"B2040_nFK_prozent_Vortag";"B4060_nFK_prozent_Vortag";"zeit_messung";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
22;6;"Wfull";"c";73.15;64;64.6;77.2;64.91;64.93;2021-08-28;12;15.25;15.25;12.7;19.2;87.42;60.7;100;2926.7;1.03;13.63;13.63;228.43;228.43;50426.6;20.93;181.69;181.69;38.643;38.654;22.67;1.2;0.266083330479034;11.4264197314789;0.96;0.6
22;6;"Wfull";"c";72.04;63.03;65;73.15;64;64.6;2021-08-29;13;14.97;14.97;13.1;16.1;99.34;94.6;100;1090.9;2.1;13.57;13.57;243.4;243.4;51517.5;25.43;195.26;195.26;38.643;38.654;22.67;1.2;0.324082713796279;11.8265379632718;4.5;0.96
22;6;"Wfull";"c";74.02;62.92;65.75;72.04;63.03;65;2021-08-30;14;16.78;16.78;14.7;19.3;93.78;78.2;100;2270.2;2.5;13.51;13.51;260.18;260.18;53787.7;25.74;208.77;208.77;38.643;38.654;22.67;1.2;0.393099862387956;12.2278392739005;0.31;4.5
22;6;"Wfull";"c";69.43;62.67;66.83;74.02;62.92;65.75;2021-08-31;15;16.55;16.55;12.1;21.1;85.54;62.5;100;4194.6;1.96;13.45;13.45;276.73;276.73;57982.3;25.74;222.22;222.22;38.643;38.654;22.67;1.2;0.474581465868982;12.6295860809135;0;0.31
22;6;"Wfull";"c";66.02;62.07;63.28;69.43;62.67;66.83;2021-09-01;16;16.48;16.48;10.6;22.2;81.97;58.1;100;5440.9;2.11;13.39;13.39;293.21;293.21;63423.2;25.74;235.61;235.61;38.643;38.654;22.67;1.2;0.569906532147306;13.0310438721838;0;0
22;6;"Wfull";"c";62.33;61.92;61.83;66.02;62.07;63.28;2021-09-02;17;17.58;17.58;10.8;24.4;76.76;46.7;100;6252;1.55;13.33;13.33;310.79;310.79;69675.2;25.74;248.94;248.94;38.643;38.654;22.67;1.2;0.680269456910922;13.4314865457357;0;0
22;6;"Wfull";"c";58.44;61.25;65.58;62.33;61.92;61.83;2021-09-03;18;17.9;17.9;10.5;25.5;76.46;40.5;100;6200.1;0.79;13.27;13.27;328.69;328.69;75875.3;25.74;262.21;262.21;38.643;38.654;22.67;1.2;2.2;11.4;13.5;0
22;6;"Wfull";"c";58.62;60.58;65.45;58.44;61.25;65.58;2021-09-04;19;18.29;18.29;10.2;26.2;75.84;38.9;100;6024.9;0.72;13.21;13.21;346.98;346.98;81900.2;25.74;275.42;275.42;38.643;38.654;22.67;1.2;2.41857142857143;12.4642857142857;0;13.5
22;6;"Wfull";"c";54.09;59.51;65.19;58.62;60.58;65.45;2021-09-05;20;19.75;19.75;13.4;27;75.73;41.9;100;5808.3;1.25;13.15;13.15;366.73;366.73;87708.5;25.74;288.57;288.57;38.643;38.654;22.67;1.2;2.63714285714286;13.5285714285714;0;0
22;6;"Wfull";"c";47.45;58.75;65.25;54.09;59.51;65.19;2021-09-06;21;19.72;19.72;12.4;27.4;73.69;35.4;100;5781.8;0.72;13.09;13.09;386.45;386.45;93490.3;25.74;301.66;301.66;38.643;38.654;22.67;1.2;2.85571428571429;14.5928571428571;0;0
22;6;"Wfull";"c";41.6;57.46;64.89;47.45;58.75;65.25;2021-09-07;22;18.86;18.86;12.4;26.4;78.36;41.8;100;4471.1;0.63;13.03;13.03;405.31;405.31;97961.4;25.74;314.69;314.69;38.643;38.654;22.67;1.2;3.07428571428571;15.6571428571429;9;0
22;6;"Wfull";"c";44.38;56.94;65.4;41.6;57.46;64.89;2021-09-08;23;19.57;19.57;11.8;27.1;73.3;39.7;100;5745.6;0.93;12.97;12.97;424.88;424.88;103707;25.74;327.66;327.66;38.643;38.654;22.67;1.2;3.29285714285714;16.7214285714286;0;9
22;6;"Wfull";"c";43.41;55.45;65.83;44.38;56.94;65.4;2021-09-09;24;20.53;20.53;13.4;27.2;79.51;59.8;100;5140;1.57;12.9;12.9;445.41;445.41;108847;25.74;340.56;340.56;38.643;38.654;22.67;1.2;3.51142857142857;17.7857142857143;0;0
22;6;"Wfull";"c";44.35;53.92;64.91;43.41;55.45;65.83;2021-09-10;25;21;21;17.2;24.8;79.58;61.2;100;4436;1.55;12.84;12.84;466.41;466.41;113283;26.24;353.4;353.4;38.643;38.654;22.67;1.2;3.73;18.85;0.5;0
23;6;"Wfull";"c";47.45;58.75;65.25;54.09;59.51;65.19;2021-09-06;21;19.72;19.72;12.4;27.4;73.69;35.4;100;5781.8;0.72;13.09;13.09;386.45;386.45;93490.3;25.74;301.66;301.66;38.643;38.654;22.67;1.2;2.85571428571429;14.5928571428571;0;0
23;6;"Wfull";"c";41.6;57.46;64.89;47.45;58.75;65.25;2021-09-07;22;18.86;18.86;12.4;26.4;78.36;41.8;100;4471.1;0.63;13.03;13.03;405.31;405.31;97961.4;25.74;314.69;314.69;38.643;38.654;22.67;1.2;3.07428571428571;15.6571428571429;9;0
23;6;"Wfull";"c";44.38;56.94;65.4;41.6;57.46;64.89;2021-09-08;23;19.57;19.57;11.8;27.1;73.3;39.7;100;5745.6;0.93;12.97;12.97;424.88;424.88;103707;25.74;327.66;327.66;38.643;38.654;22.67;1.2;3.29285714285714;16.7214285714286;0;9
23;6;"Wfull";"c";43.41;55.45;65.83;44.38;56.94;65.4;2021-09-09;24;20.53;20.53;13.4;27.2;79.51;59.8;100;5140;1.57;12.9;12.9;445.41;445.41;108847;25.74;340.56;340.56;38.643;38.654;22.67;1.2;3.51142857142857;17.7857142857143;0;0
23;6;"Wfull";"c";44.35;53.92;64.91;43.41;55.45;65.83;2021-09-10;25;21;21;17.2;24.8;79.58;61.2;100;4436;1.55;12.84;12.84;466.41;466.41;113283;26.24;353.4;353.4;38.643;38.654;22.67;1.2;3.73;18.85;0.5;0
23;6;"Wfull";"c";45.19;52.65;64.11;44.35;53.92;64.91;2021-09-11;26;19;19;14.1;23.6;92.17;63.5;100;2520.9;1.13;12.78;12.78;485.41;485.41;115803.9;27.6;366.18;366.18;38.643;38.654;22.67;1.2;3.78;19.2583333333333;1.36;0.5
23;6;"Wfull";"c";45.37;51.82;63.85;45.19;52.65;64.11;2021-09-12;27;16.93;16.93;10.6;23.4;83.3;52.7;100;4759.7;0.58;12.72;12.72;502.34;502.34;120563.6;27.6;378.9;378.9;38.643;38.654;22.67;1.2;3.83;19.6666666666667;0;1.36
23;6;"Wfull";"c";52.796;50.98;63.78;45.37;51.82;63.85;2021-09-13;28;17.87;17.87;11.1;24.9;80;48.8;100;5095.2;1.33;12.66;12.66;520.21;520.21;125658.8;27.6;391.56;391.56;38.643;38.654;22.67;1.2;3.88;20.075;18;0
23;6;"Wfull";"c";60.222;49.78;63.65;52.796;50.98;63.78;2021-09-14;29;19.4;19.4;12.1;26.4;83.83;56.4;100;4119.2;0.8;12.6;12.6;539.61;539.61;129778;27.6;404.16;404.16;38.643;38.654;22.67;1.2;3.93;20.4833333333333;0;18
23;6;"Wfull";"c";67.648;48.3;63.1;60.222;49.78;63.65;2021-09-15;30;19.48;19.48;18;22;98.6;91;100;1326.1;1.45;12.54;12.54;559.09;559.09;131104.1;39.46;416.7;416.7;38.643;38.654;22.67;1.2;3.98;20.8916666666667;11.86;0
23;6;"Wfull";"c";75.074;47.12;62.66;67.648;48.3;63.1;2021-09-16;31;17.2;17.2;15.4;19.1;91.09;71.3;100;2067.6;1.88;12.48;12.48;576.29;576.29;133171.7;40.15;429.18;429.18;38.643;38.654;22.67;1.2;4.03;21.3;0.69;11.86
23;6;"Wfull";"c";82.5;46.61;62.86;75.074;47.12;62.66;2021-09-17;32;15.75;15.75;10.7;20.3;86.42;61.9;100;3223.1;0.44;12.41;12.41;592.04;592.04;136394.8;40.15;441.59;441.59;38.643;38.654;22.67;1.2;4.01571428571429;21.1785714285714;0;0.69
23;6;"Wfull";"c";74.92;46.04;63.65;82.5;46.61;62.86;2021-09-18;33;15.68;15.68;8.9;22.6;82.55;51.8;100;4912.9;0.53;12.35;12.35;607.72;607.72;141307.7;40.15;453.94;453.94;38.643;38.654;22.67;1.2;4.00142857142857;21.0571428571429;0;0
23;6;"Wfull";"c";65.48;45.16;63.23;74.92;46.04;63.65;2021-09-19;34;15.24;15.24;10.2;21.1;84.64;58.9;100;4515.6;1.43;12.29;12.29;622.96;622.96;145823.3;40.15;466.23;466.23;38.643;38.654;22.67;1.2;3.98714285714286;20.9357142857143;0;0
24;6;"Wfull";"c";75.074;47.12;62.66;67.648;48.3;63.1;2021-09-16;31;17.2;17.2;15.4;19.1;91.09;71.3;100;2067.6;1.88;12.48;12.48;576.29;576.29;133171.7;40.15;429.18;429.18;38.643;38.654;22.67;1.2;4.03;21.3;0.69;11.86
24;6;"Wfull";"c";82.5;46.61;62.86;75.074;47.12;62.66;2021-09-17;32;15.75;15.75;10.7;20.3;86.42;61.9;100;3223.1;0.44;12.41;12.41;592.04;592.04;136394.8;40.15;441.59;441.59;38.643;38.654;22.67;1.2;4.01571428571429;21.1785714285714;0;0.69
24;6;"Wfull";"c";74.92;46.04;63.65;82.5;46.61;62.86;2021-09-18;33;15.68;15.68;8.9;22.6;82.55;51.8;100;4912.9;0.53;12.35;12.35;607.72;607.72;141307.7;40.15;453.94;453.94;38.643;38.654;22.67;1.2;4.00142857142857;21.0571428571429;0;0
24;6;"Wfull";"c";65.48;45.16;63.23;74.92;46.04;63.65;2021-09-19;34;15.24;15.24;10.2;21.1;84.64;58.9;100;4515.6;1.43;12.29;12.29;622.96;622.96;145823.3;40.15;466.23;466.23;38.643;38.654;22.67;1.2;3.98714285714286;20.9357142857143;0;0
24;6;"Wfull";"c";58.96;44.21;61.27;65.48;45.16;63.23;2021-09-20;35;14.7;14.7;12.9;17.5;88.24;73.4;100;1999.4;1.15;12.23;12.23;637.66;637.66;147822.7;40.15;478.46;478.46;38.643;38.654;22.67;1.2;3.97285714285714;20.8142857142857;0;0
24;6;"Wfull";"c";53.78;43.24;58.04;58.96;44.21;61.27;2021-09-21;36;13.79;13.79;9.1;18;74.23;47.1;96.9;3896.1;1.55;12.17;12.17;651.45;651.45;151718.8;40.15;490.63;490.63;38.643;38.654;22.67;1.2;3.95857142857143;20.6928571428571;0;0
24;6;"Wfull";"c";48.97;42.52;57.75;53.78;43.24;58.04;2021-09-22;37;12.27;12.27;6.4;19.8;83.61;49;100;4021.9;0.5;12.11;12.11;663.72;663.72;155740.7;40.15;502.74;502.74;38.643;38.654;22.67;1.2;3.94428571428571;20.5714285714286;0;0
24;6;"Wfull";"c";45.49;42.31;57.76;48.97;42.52;57.75;2021-09-23;38;14.7;14.7;6.1;23.6;78.95;47.1;100;5018.3;1.35;12.04;12.04;678.42;678.42;160759;40.15;514.78;514.78;38.643;38.654;22.67;1.2;3.93;20.45;0;0
24;6;"Wfull";"c";42.25;41.44;55.78;45.49;42.31;57.76;2021-09-24;39;16.4;16.4;10.9;23.2;80.46;51.1;100;3736.6;1.27;11.98;11.98;694.82;694.82;164495.6;40.15;526.76;526.76;38.643;38.654;22.67;1.2;3.93;20.45;18;0
24;6;"Wfull";"c";51.94;40.94;56.02;42.25;41.44;55.78;2021-09-25;40;16.57;16.57;9.1;24.1;81.13;46.2;100;4689.7;0.59;11.92;11.92;711.39;711.39;169185.3;44.81;538.68;538.68;38.643;38.654;22.67;1.2;3.93;20.45;4.66;18
24;6;"Wfull";"c";67.61;40.47;54.99;51.94;40.94;56.02;2021-09-26;41;17.51;17.51;13.5;22;96.72;80.7;100;2025.2;0.85;11.86;11.86;728.9;728.9;171210.5;45.83;550.54;550.54;38.643;38.654;22.67;1.2;3.93;20.45;1.02;4.66
24;6;"Wfull";"c";82.86;40.5;54.26;67.61;40.47;54.99;2021-09-27;42;17.73;17.73;13.4;22.7;88.94;58.6;100;2746;1.37;11.8;11.8;746.63;746.63;173956.5;48.05;562.34;562.34;38.643;38.654;22.67;1.2;3.93;20.45;2.22;1.02
24;6;"Wfull";"c";88.38;39.99;54.99;82.86;40.5;54.26;2021-09-28;43;13.85;13.85;10.1;18.2;86.88;56.4;100;3317.7;0.7;11.73;11.73;760.48;760.48;177274.2;48.23;574.07;574.07;38.643;38.654;22.67;1.2;3.93;20.45;0.18;2.22
24;6;"Wfull";"c";87.45;40.43;54.94;88.38;39.99;54.99;2021-09-29;44;13.33;13.33;10;17.4;87.19;64.1;100;2388.7;2.13;11.67;11.67;773.81;773.81;179662.9;49.71;585.74;585.74;38.643;38.654;22.67;1.2;3.93;20.45;1.48;0.18
25;6;"Wfull_plus";"c";75.51;60.92;57.39;73.12;61.81;58.06;2021-08-28;12;15.25;15.25;12.7;19.2;87.42;60.7;100;2926.7;1.03;13.63;13.63;228.43;228.43;50426.6;20.93;181.69;181.69;38.643;38.654;22.67;1.2;0.266083330479034;11.4264197314789;0.96;9.6
25;6;"Wfull_plus";"c";80.9;60.22;57.05;75.51;60.92;57.39;2021-08-29;13;14.97;14.97;13.1;16.1;99.34;94.6;100;1090.9;2.1;13.57;13.57;243.4;243.4;51517.5;25.43;195.26;195.26;38.643;38.654;22.67;1.2;0.324082713796279;11.8265379632718;4.5;0.96
25;6;"Wfull_plus";"c";94.7;60.75;56.87;80.9;60.22;57.05;2021-08-30;14;16.78;16.78;14.7;19.3;93.78;78.2;100;2270.2;2.5;13.51;13.51;260.18;260.18;53787.7;25.74;208.77;208.77;38.643;38.654;22.67;1.2;0.393099862387956;12.2278392739005;0.31;4.5
25;6;"Wfull_plus";"c";89.61;61.38;56.93;94.7;60.75;56.87;2021-08-31;15;16.55;16.55;12.1;21.1;85.54;62.5;100;4194.6;1.96;13.45;13.45;276.73;276.73;57982.3;25.74;222.22;222.22;38.643;38.654;22.67;1.2;0.474581465868982;12.6295860809135;0;0.31
25;6;"Wfull_plus";"c";81.2;61.61;57.13;89.61;61.38;56.93;2021-09-01;16;16.48;16.48;10.6;22.2;81.97;58.1;100;5440.9;2.11;13.39;13.39;293.21;293.21;63423.2;25.74;235.61;235.61;38.643;38.654;22.67;1.2;0.569906532147306;13.0310438721838;0;0
25;6;"Wfull_plus";"c";73.17;61.68;57.3;81.2;61.61;57.13;2021-09-02;17;17.58;17.58;10.8;24.4;76.76;46.7;100;6252;1.55;13.33;13.33;310.79;310.79;69675.2;25.74;248.94;248.94;38.643;38.654;22.67;1.2;0.680269456910922;13.4314865457357;0;0
25;6;"Wfull_plus";"c";65.19;61.04;57.24;73.17;61.68;57.3;2021-09-03;18;17.9;17.9;10.5;25.5;76.46;40.5;100;6200.1;0.79;13.27;13.27;328.69;328.69;75875.3;25.74;262.21;262.21;38.643;38.654;22.67;1.2;2.37;12.63;9;0
25;6;"Wfull_plus";"c";61.21;60.17;57.16;65.19;61.04;57.24;2021-09-04;19;18.29;18.29;10.2;26.2;75.84;38.9;100;6024.9;0.72;13.21;13.21;346.98;346.98;81900.2;25.74;275.42;275.42;38.643;38.654;22.67;1.2;2.56857142857143;13.54;0;9
25;6;"Wfull_plus";"c";54.3;58.87;56.85;61.21;60.17;57.16;2021-09-05;20;19.75;19.75;13.4;27;75.73;41.9;100;5808.3;1.25;13.15;13.15;366.73;366.73;87708.5;25.74;288.57;288.57;38.643;38.654;22.67;1.2;2.76714285714286;14.45;0;0
25;6;"Wfull_plus";"c";46.3;57.58;56.65;54.3;58.87;56.85;2021-09-06;21;19.72;19.72;12.4;27.4;73.69;35.4;100;5781.8;0.72;13.09;13.09;386.45;386.45;93490.3;25.74;301.66;301.66;38.643;38.654;22.67;1.2;2.96571428571429;15.36;0;0
25;6;"Wfull_plus";"c";40.01;55.57;56.22;46.3;57.58;56.65;2021-09-07;22;18.86;18.86;12.4;26.4;78.36;41.8;100;4471.1;0.63;13.03;13.03;405.31;405.31;97961.4;25.74;314.69;314.69;38.643;38.654;22.67;1.2;3.16428571428571;16.27;13.5;0
25;6;"Wfull_plus";"c";37.85;54.71;56.16;40.01;55.57;56.22;2021-09-08;23;19.57;19.57;11.8;27.1;73.3;39.7;100;5745.6;0.93;12.97;12.97;424.88;424.88;103707;25.74;327.66;327.66;38.643;38.654;22.67;1.2;3.36285714285714;17.18;0;13.5
25;6;"Wfull_plus";"c";35.06;53.11;55.45;37.85;54.71;56.16;2021-09-09;24;20.53;20.53;13.4;27.2;79.51;59.8;100;5140;1.57;12.9;12.9;445.41;445.41;108847;25.74;340.56;340.56;38.643;38.654;22.67;1.2;3.56142857142857;18.09;0;0
25;6;"Wfull_plus";"c";32.82;51.58;54.91;35.06;53.11;55.45;2021-09-10;25;21;21;17.2;24.8;79.58;61.2;100;4436;1.55;12.84;12.84;466.41;466.41;113283;26.24;353.4;353.4;38.643;38.654;22.67;1.2;3.76;19;9.5;0
26;6;"Wfull_plus";"c";46.3;57.58;56.65;54.3;58.87;56.85;2021-09-06;21;19.72;19.72;12.4;27.4;73.69;35.4;100;5781.8;0.72;13.09;13.09;386.45;386.45;93490.3;25.74;301.66;301.66;38.643;38.654;22.67;1.2;2.96571428571429;15.36;0;0
26;6;"Wfull_plus";"c";40.01;55.57;56.22;46.3;57.58;56.65;2021-09-07;22;18.86;18.86;12.4;26.4;78.36;41.8;100;4471.1;0.63;13.03;13.03;405.31;405.31;97961.4;25.74;314.69;314.69;38.643;38.654;22.67;1.2;3.16428571428571;16.27;13.5;0
26;6;"Wfull_plus";"c";37.85;54.71;56.16;40.01;55.57;56.22;2021-09-08;23;19.57;19.57;11.8;27.1;73.3;39.7;100;5745.6;0.93;12.97;12.97;424.88;424.88;103707;25.74;327.66;327.66;38.643;38.654;22.67;1.2;3.36285714285714;17.18;0;13.5
26;6;"Wfull_plus";"c";35.06;53.11;55.45;37.85;54.71;56.16;2021-09-09;24;20.53;20.53;13.4;27.2;79.51;59.8;100;5140;1.57;12.9;12.9;445.41;445.41;108847;25.74;340.56;340.56;38.643;38.654;22.67;1.2;3.56142857142857;18.09;0;0
26;6;"Wfull_plus";"c";32.82;51.58;54.91;35.06;53.11;55.45;2021-09-10;25;21;21;17.2;24.8;79.58;61.2;100;4436;1.55;12.84;12.84;466.41;466.41;113283;26.24;353.4;353.4;38.643;38.654;22.67;1.2;3.76;19;9.5;0
26;6;"Wfull_plus";"c";31.57;50.26;54.46;32.82;51.58;54.91;2021-09-11;26;19;19;14.1;23.6;92.17;63.5;100;2520.9;1.13;12.78;12.78;485.41;485.41;115803.9;27.6;366.18;366.18;38.643;38.654;22.67;1.2;3.81333333333333;19.4383333333333;1.36;9.5
26;6;"Wfull_plus";"c";30.99;49.66;54.21;31.57;50.26;54.46;2021-09-12;27;16.93;16.93;10.6;23.4;83.3;52.7;100;4759.7;0.58;12.72;12.72;502.34;502.34;120563.6;27.6;378.9;378.9;38.643;38.654;22.67;1.2;3.86666666666667;19.8766666666667;0;1.36
26;6;"Wfull_plus";"c";30.46;48.97;54.01;30.99;49.66;54.21;2021-09-13;28;17.87;17.87;11.1;24.9;80;48.8;100;5095.2;1.33;12.66;12.66;520.21;520.21;125658.8;27.6;391.56;391.56;38.643;38.654;22.67;1.2;3.92;20.315;13.5;0
26;6;"Wfull_plus";"c";30.61;48.28;53.72;30.46;48.97;54.01;2021-09-14;29;19.4;19.4;12.1;26.4;83.83;56.4;100;4119.2;0.8;12.6;12.6;539.61;539.61;129778;27.6;404.16;404.16;38.643;38.654;22.67;1.2;3.97333333333333;20.7533333333333;0;13.5
26;6;"Wfull_plus";"c";31.97;47.09;52.99;30.61;48.28;53.72;2021-09-15;30;19.48;19.48;18;22;98.6;91;100;1326.1;1.45;12.54;12.54;559.09;559.09;131104.1;39.46;416.7;416.7;38.643;38.654;22.67;1.2;4.02666666666667;21.1916666666667;11.86;0
26;6;"Wfull_plus";"c";43.14;46.53;52.74;31.97;47.09;52.99;2021-09-16;31;17.2;17.2;15.4;19.1;91.09;71.3;100;2067.6;1.88;12.48;12.48;576.29;576.29;133171.7;40.15;429.18;429.18;38.643;38.654;22.67;1.2;4.08;21.63;0.69;11.86
26;6;"Wfull_plus";"c";61.04;46.87;53.14;43.14;46.53;52.74;2021-09-17;32;15.75;15.75;10.7;20.3;86.42;61.9;100;3223.1;0.44;12.41;12.41;592.04;592.04;136394.8;40.15;441.59;441.59;38.643;38.654;22.67;1.2;4.05857142857143;21.4685714285714;0;0.69
26;6;"Wfull_plus";"c";67.23;47.05;53.24;61.04;46.87;53.14;2021-09-18;33;15.68;15.68;8.9;22.6;82.55;51.8;100;4912.9;0.53;12.35;12.35;607.72;607.72;141307.7;40.15;453.94;453.94;38.643;38.654;22.67;1.2;4.03714285714286;21.3071428571429;0;0
26;6;"Wfull_plus";"c";57.63;46.27;52.62;67.23;47.05;53.24;2021-09-19;34;15.24;15.24;10.2;21.1;84.64;58.9;100;4515.6;1.43;12.29;12.29;622.96;622.96;145823.3;40.15;466.23;466.23;38.643;38.654;22.67;1.2;4.01571428571429;21.1457142857143;0;0
27;6;"Wfull_plus";"c";43.14;46.53;52.74;31.97;47.09;52.99;2021-09-16;31;17.2;17.2;15.4;19.1;91.09;71.3;100;2067.6;1.88;12.48;12.48;576.29;576.29;133171.7;40.15;429.18;429.18;38.643;38.654;22.67;1.2;4.08;21.63;0.69;11.86
27;6;"Wfull_plus";"c";61.04;46.87;53.14;43.14;46.53;52.74;2021-09-17;32;15.75;15.75;10.7;20.3;86.42;61.9;100;3223.1;0.44;12.41;12.41;592.04;592.04;136394.8;40.15;441.59;441.59;38.643;38.654;22.67;1.2;4.05857142857143;21.4685714285714;0;0.69
27;6;"Wfull_plus";"c";67.23;47.05;53.24;61.04;46.87;53.14;2021-09-18;33;15.68;15.68;8.9;22.6;82.55;51.8;100;4912.9;0.53;12.35;12.35;607.72;607.72;141307.7;40.15;453.94;453.94;38.643;38.654;22.67;1.2;4.03714285714286;21.3071428571429;0;0
27;6;"Wfull_plus";"c";57.63;46.27;52.62;67.23;47.05;53.24;2021-09-19;34;15.24;15.24;10.2;21.1;84.64;58.9;100;4515.6;1.43;12.29;12.29;622.96;622.96;145823.3;40.15;466.23;466.23;38.643;38.654;22.67;1.2;4.01571428571429;21.1457142857143;0;0
27;6;"Wfull_plus";"c";51.46;44.92;51.76;57.63;46.27;52.62;2021-09-20;35;14.7;14.7;12.9;17.5;88.24;73.4;100;1999.4;1.15;12.23;12.23;637.66;637.66;147822.7;40.15;478.46;478.46;38.643;38.654;22.67;1.2;3.99428571428571;20.9842857142857;0;0
27;6;"Wfull_plus";"c";46.56;43.62;51.19;51.46;44.92;51.76;2021-09-21;36;13.79;13.79;9.1;18;74.23;47.1;96.9;3896.1;1.55;12.17;12.17;651.45;651.45;151718.8;40.15;490.63;490.63;38.643;38.654;22.67;1.2;3.97285714285714;20.8228571428571;0;0
27;6;"Wfull_plus";"c";41.66;42.6;50.87;46.56;43.62;51.19;2021-09-22;37;12.27;12.27;6.4;19.8;83.61;49;100;4021.9;0.5;12.11;12.11;663.72;663.72;155740.7;40.15;502.74;502.74;38.643;38.654;22.67;1.2;3.95142857142857;20.6614285714286;0;0
27;6;"Wfull_plus";"c";38.51;42.14;50.57;41.66;42.6;50.87;2021-09-23;38;14.7;14.7;6.1;23.6;78.95;47.1;100;5018.3;1.35;12.04;12.04;678.42;678.42;160759;40.15;514.78;514.78;38.643;38.654;22.67;1.2;3.93;20.5;0;0
27;6;"Wfull_plus";"c";37.61;40.83;49.38;38.51;42.14;50.57;2021-09-24;39;16.4;16.4;10.9;23.2;80.46;51.1;100;3736.6;1.27;11.98;11.98;694.82;694.82;164495.6;40.15;526.76;526.76;38.643;38.654;22.67;1.2;3.93;20.5;22.5;0
27;6;"Wfull_plus";"c";59.22;40.24;49.42;37.61;40.83;49.38;2021-09-25;40;16.57;16.57;9.1;24.1;81.13;46.2;100;4689.7;0.59;11.92;11.92;711.39;711.39;169185.3;44.81;538.68;538.68;38.643;38.654;22.67;1.2;3.93;20.5;4.66;22.5
27;6;"Wfull_plus";"c";90.97;39.98;49.16;59.22;40.24;49.42;2021-09-26;41;17.51;17.51;13.5;22;96.72;80.7;100;2025.2;0.85;11.86;11.86;728.9;728.9;171210.5;45.83;550.54;550.54;38.643;38.654;22.67;1.2;3.93;20.5;1.02;4.66
27;6;"Wfull_plus";"c";96.31;40.63;49.78;90.97;39.98;49.16;2021-09-27;42;17.73;17.73;13.4;22.7;88.94;58.6;100;2746;1.37;11.8;11.8;746.63;746.63;173956.5;48.05;562.34;562.34;38.643;38.654;22.67;1.2;3.93;20.5;2.22;1.02
27;6;"Wfull_plus";"c";99.41;40.71;49.4;96.31;40.63;49.78;2021-09-28;43;13.85;13.85;10.1;18.2;86.88;56.4;100;3317.7;0.7;11.73;11.73;760.48;760.48;177274.2;48.23;574.07;574.07;38.643;38.654;22.67;1.2;3.93;20.5;0.18;2.22
27;6;"Wfull_plus";"c";94.42;41.43;49.94;99.41;40.71;49.4;2021-09-29;44;13.33;13.33;10;17.4;87.19;64.1;100;2388.7;2.13;11.67;11.67;773.81;773.81;179662.9;49.71;585.74;585.74;38.643;38.654;22.67;1.2;3.93;20.5;1.48;0.18
28;6;"Wred";"c";73.04;64.97;59.22;77.06;68.72;60.1;2021-08-28;12;15.25;15.25;12.7;19.2;87.42;60.7;100;2926.7;1.03;13.63;13.63;228.43;228.43;50426.6;20.93;181.69;181.69;38.643;38.654;22.67;1.2;0.266083330479034;11.4264197314789;0.96;0.6
28;6;"Wred";"c";72.1;62.49;58.53;73.04;64.97;59.22;2021-08-29;13;14.97;14.97;13.1;16.1;99.34;94.6;100;1090.9;2.1;13.57;13.57;243.4;243.4;51517.5;25.43;195.26;195.26;38.643;38.654;22.67;1.2;0.324082713796279;11.8265379632718;4.5;0.96
28;6;"Wred";"c";78.18;61.65;58.12;72.1;62.49;58.53;2021-08-30;14;16.78;16.78;14.7;19.3;93.78;78.2;100;2270.2;2.5;13.51;13.51;260.18;260.18;53787.7;25.74;208.77;208.77;38.643;38.654;22.67;1.2;0.393099862387956;12.2278392739005;0.31;4.5
28;6;"Wred";"c";75.62;60.61;57.6;78.18;61.65;58.12;2021-08-31;15;16.55;16.55;12.1;21.1;85.54;62.5;100;4194.6;1.96;13.45;13.45;276.73;276.73;57982.3;25.74;222.22;222.22;38.643;38.654;22.67;1.2;0.474581465868982;12.6295860809135;0;0.31
28;6;"Wred";"c";69.75;60.42;57.42;75.62;60.61;57.6;2021-09-01;16;16.48;16.48;10.6;22.2;81.97;58.1;100;5440.9;2.11;13.39;13.39;293.21;293.21;63423.2;25.74;235.61;235.61;38.643;38.654;22.67;1.2;0.569906532147306;13.0310438721838;0;0
28;6;"Wred";"c";63.69;60.63;57.66;69.75;60.42;57.42;2021-09-02;17;17.58;17.58;10.8;24.4;76.76;46.7;100;6252;1.55;13.33;13.33;310.79;310.79;69675.2;25.74;248.94;248.94;38.643;38.654;22.67;1.2;0.680269456910922;13.4314865457357;0;0
28;6;"Wred";"c";57.07;60.04;59.07;63.69;60.63;57.66;2021-09-03;18;17.9;17.9;10.5;25.5;76.46;40.5;100;6200.1;0.79;13.27;13.27;328.69;328.69;75875.3;25.74;262.21;262.21;38.643;38.654;22.67;1.2;2.44;11.73;4.5;0
